num_personas_hogar,area_vivienda_m2,num_electrodomesticos,horas_uso_ac,estrato_social,mes,consumo_kwh,nivel_consumo
1,291.9,4,11.2,A,Octubre,369.3,alto
6,,12,7.0,D,Mayo,336.8,alto
5,224.4,4,6.3,C,Noviembre,363.5,alto
2,296.9,8,5.9,A,Agosto,325.1,alto
4,230.4,14,11.4,B,Mayo,464.8,alto
4,295.8,14,9.3,C,Enero,479.2,alto
4,254.1,4,7.0,C,Diciembre,393.0,alto
6,63.1,7,9.8,C,Junio,387.8,alto
5,277.5,5,9.2,B,Enero,423.2,alto
6,,11,1.5,C,Diciembre,293.9,normal
2,273.3,6,0.9,B,Marzo,215.6,normal
7,,4,0.9,C,Mayo,266.9,normal
6,291.3,10,6.6,C,Agosto,420.8,alto
6,57.0,8,4.7,C,Octubre,275.4,normal
3,107.1,7,2.9,D,Octubre,234.5,normal
1,144.3,12,10.5,B,Agosto,377.0,alto
5,245.2,10,5.9,D,Diciembre,381.0,alto
6,160.6,4,5.9,B,Enero,324.6,alto
2,,4,3.6,D,Octubre,240.5,normal
7,155.6,10,3.2,D,Septiembre,325.5,alto
3,223.8,3,6.4,C,Noviembre,317.6,alto
7,171.8,10,3.1,D,Enero,327.8,alto
1,211.6,6,4.4,D,Febrero,262.2,normal
6,230.2,3,8.4,B,Noviembre,404.6,alto
3,242.1,14,4.2,C,Febrero,383.2,alto
6,273.8,13,10.3,C,Marzo,520.8,alto
2,247.4,6,11.5,B,Junio,370.1,alto
2,244.6,10,10.6,C,Septiembre,399.8,alto
6,34.0,8,7.3,C,Mayo,315.1,alto
4,91.5,6,8.7,B,Septiembre,302.5,alto
5,246.0,12,4.4,C,Julio,382.7,alto
7,241.0,11,8.2,B,Enero,457.9,alto
4,178.7,6,7.8,C,Enero,312.2,alto
2,84.8,8,7.7,C,Enero,260.0,normal
4,59.2,9,1.6,C,Diciembre,205.2,normal
6,34.8,3,6.6,C,Diciembre,4311.025630592482,normal
5,,6,7.3,A,Marzo,377.0,alto
6,211.9,4,,C,Septiembre,284.9,normal
5,120.8,6,10.5,D,Febrero,356.6,alto
1,115.9,2,10.7,C,Noviembre,311.6,alto
6,60.4,13,4.5,B,Septiembre,351.9,alto
4,237.5,6,4.9,D,Diciembre,323.3,alto
6,74.5,14,3.0,C,Febrero,312.8,alto
5,175.4,2,2.9,B,Enero,238.7,normal
5,166.5,3,0.8,A,Octubre,210.3,normal
6,247.3,3,0.8,C,Julio,265.0,normal
1,183.9,3,,B,Marzo,259.6,normal
4,87.4,2,8.4,D,Septiembre,262.9,normal
5,,13,9.9,C,Julio,456.7,alto
6,39.4,7,6.6,C,Febrero,318.5,alto
1,130.5,7,11.0,C,Diciembre,310.7,alto
6,76.5,11,3.6,B,Noviembre,316.6,alto
3,150.2,8,2.9,B,Marzo,249.9,normal
6,163.3,11,2.7,A,Julio,354.3,alto
5,258.5,5,,C,Abril,338.4,alto
3,91.2,13,2.1,B,Agosto,253.4,normal
6,205.7,10,7.4,B,Diciembre,441.9,alto
2,208.9,6,1.1,B,Enero,211.8,normal
3,124.1,2,11.1,C,Marzo,318.7,alto
4,132.4,10,6.9,C,Abril,347.3,alto
1,271.1,2,0.9,A,Abril,196.5,normal
1,228.6,14,5.0,A,Febrero,369.2,alto
7,,7,1.4,A,Febrero,359.0,alto
3,200.8,4,,B,Septiembre,294.4,normal
1,73.3,8,2.2,B,Febrero,167.5,normal
4,50.3,8,4.1,C,Diciembre,231.6,normal
7,176.8,7,1.1,D,Marzo,286.9,normal
6,99.6,11,9.0,C,Octubre,401.2,alto
5,33.7,11,7.6,C,Febrero,321.3,alto
6,32.4,7,11.6,C,Diciembre,372.8,alto
5,231.9,3,,B,Diciembre,363.0,alto
7,44.0,14,1.0,C,Septiembre,289.3,normal
5,76.2,6,10.0,B,Diciembre,394.4,alto
2,239.4,11,,C,Agosto,256.1,normal
2,249.9,11,7.2,C,Enero,353.0,alto
7,273.7,6,2.0,C,Agosto,359.0,alto
4,270.9,2,7.2,C,Mayo,352.2,alto
3,163.3,4,7.4,C,Julio,277.1,normal
2,65.2,13,8.0,C,Junio,324.9,alto
4,186.7,7,6.0,D,Enero,305.6,alto
5,126.2,6,3.1,B,Diciembre,269.9,normal
1,37.5,6,11.4,C,Enero,311.0,alto
7,276.8,9,1.1,B,Enero,359.9,alto
4,216.6,14,3.3,C,Junio,351.7,alto
7,202.1,11,4.8,C,Marzo,360.2,alto
2,129.0,9,1.1,B,Septiembre,240.5,normal
5,150.8,6,0.8,B,Julio,264.1,normal
1,192.5,11,7.9,B,Diciembre,339.3,alto
1,99.7,12,7.7,B,Junio,314.5,alto
3,238.6,5,8.6,C,Febrero,342.7,alto
7,78.2,6,9.4,A,Junio,3353.4614077422866,alto
3,251.2,2,7.2,A,Diciembre,305.2,alto
3,75.9,9,8.0,C,Julio,312.7,alto
7,166.7,3,7.8,C,Octubre,394.9,alto
4,180.4,9,4.3,D,Noviembre,349.0,alto
4,45.3,13,4.0,A,Junio,312.8,alto
1,69.0,5,0.9,D,Julio,170.6,normal
7,109.2,13,9.9,B,Enero,492.3,alto
3,208.7,6,10.3,B,Noviembre,378.7,alto
7,,7,3.7,B,Mayo,315.3,alto
6,103.0,3,7.3,C,Agosto,319.5,alto
1,,4,6.1,D,Abril,277.1,normal
2,220.2,4,11.7,D,Julio,342.1,alto
1,276.7,8,3.2,B,Febrero,287.9,normal
4,161.3,14,5.0,B,Julio,349.4,alto
5,203.6,4,7.8,C,Septiembre,364.8,alto
7,196.6,3,7.3,D,Octubre,352.6,alto
6,252.6,9,4.0,C,Octubre,346.3,alto
4,120.5,9,6.4,C,Agosto,316.9,alto
2,52.7,12,7.6,C,Junio,311.6,alto
5,201.3,3,3.7,D,Mayo,266.3,normal
1,173.1,10,6.9,C,Octubre,3414.0386272125106,alto
4,154.7,3,1.2,D,Septiembre,200.7,normal
1,53.9,5,0.1,C,Septiembre,120.9,normal
2,184.8,6,2.4,C,Septiembre,211.4,normal
3,119.2,8,3.5,C,Marzo,295.0,normal
2,96.8,6,0.8,D,Abril,158.9,normal
7,211.6,4,2.2,D,Agosto,288.4,normal
7,273.1,13,5.7,B,Noviembre,458.3,alto
7,177.7,7,4.6,D,Julio,350.8,alto
6,220.4,9,2.7,D,Marzo,341.5,alto
4,129.1,12,6.3,C,Octubre,349.8,alto
5,93.5,12,0.7,B,Octubre,274.6,normal
4,94.4,3,9.1,C,Marzo,320.9,alto
5,193.3,5,9.2,C,Agosto,387.1,alto
7,178.5,7,6.4,C,Mayo,385.8,alto
6,194.4,14,2.9,D,Abril,400.1,alto
2,287.2,14,8.6,C,Enero,426.5,alto
1,75.6,11,4.3,B,Febrero,222.5,normal
5,259.1,7,8.0,C,Enero,412.0,alto
7,269.4,14,7.5,C,Abril,474.3,alto
1,,10,8.6,B,Julio,351.6,alto
4,170.2,8,1.4,C,Enero,233.0,normal
7,83.6,7,10.0,D,Mayo,386.6,alto
5,97.4,6,9.6,B,Marzo,352.9,alto
1,130.9,4,0.8,C,Abril,109.2,normal
4,108.2,9,10.7,C,Noviembre,352.3,alto
7,237.4,2,9.4,C,Agosto,398.7,alto
5,82.0,6,9.2,C,Junio,339.6,alto
6,55.0,12,2.4,C,Mayo,309.5,alto
6,,8,4.7,B,Septiembre,329.3,alto
6,67.1,4,11.0,B,Julio,380.7,alto
2,228.8,4,3.1,B,Enero,241.8,normal
4,252.0,9,6.6,D,Agosto,377.4,alto
5,158.9,3,8.8,D,Diciembre,308.7,alto
1,48.9,6,10.5,C,Febrero,244.9,normal
3,129.1,6,6.2,C,Octubre,274.6,normal
1,129.3,14,10.5,A,Julio,373.8,alto
6,81.4,2,11.1,A,Noviembre,363.0,alto
1,62.4,10,10.5,B,Noviembre,302.8,alto
4,220.4,10,8.4,D,Julio,366.6,alto
4,83.5,3,1.4,C,Junio,140.5,normal
4,108.7,9,7.2,C,Junio,288.1,normal
3,212.2,7,9.4,C,Diciembre,345.5,alto
2,199.7,4,11.5,D,Octubre,321.5,alto
5,265.2,2,11.7,C,Diciembre,399.1,alto
6,190.0,4,0.4,C,Mayo,244.1,normal
4,45.7,3,4.3,C,Marzo,241.9,normal
5,122.1,4,3.0,D,Octubre,216.1,normal
4,35.0,8,,A,Diciembre,238.3,normal
5,113.2,6,1.1,D,Febrero,202.8,normal
6,218.3,11,10.6,c,Agosto,447.4,alto
2,109.1,14,4.3,C,Enero,271.9,normal
7,197.2,13,11.4,a,Octubre,497.7,alto
3,196.3,11,6.0,A,Marzo,349.3,alto
7,235.9,9,11.4,C,Mayo,518.3,alto
3,66.6,7,1.9,C,Julio,200.8,normal
6,271.4,5,1.5,A,Diciembre,320.5,alto
4,225.9,9,11.4,D,Junio,455.3,alto
6,202.5,14,7.6,D,Noviembre,453.9,alto
1,49.2,10,,C,Mayo,280.9,normal
2,227.5,12,3.8,D,Octubre,286.6,normal
2,,6,8.8,D,Febrero,336.5,alto
7,51.7,6,5.4,D,Julio,283.6,normal
4,108.2,3,1.2,C,Noviembre,192.0,normal
4,,14,2.0,B,Mayo,295.4,normal
6,138.8,5,2.2,A,Septiembre,260.5,normal
3,147.4,7,2.8,C,Diciembre,251.8,normal
7,109.6,9,,C,Agosto,471.8,alto
6,218.3,4,5.2,D,Febrero,356.2,alto
6,,14,8.6,C,Octubre,418.8,alto
3,109.4,3,4.5,B,Octubre,251.2,normal
6,158.4,9,0.2,C,Julio,277.9,normal
6,51.8,9,0.3,A,Febrero,248.5,normal
1,87.8,13,4.3,C,Noviembre,212.1,normal
2,,4,9.6,A,Abril,311.9,alto
1,48.0,13,10.8,C,Junio,321.4,alto
4,217.3,6,10.2,D,Noviembre,360.7,alto
4,162.0,11,,D,Octubre,331.7,alto
6,274.4,7,0.5,B,Junio,313.3,alto
7,224.4,10,4.5,C,Agosto,379.5,alto
1,235.2,14,2.7,D,Junio,300.2,alto
1,133.3,6,5.6,A,Febrero,242.0,normal
2,238.0,13,4.6,D,Noviembre,319.7,alto
3,253.1,6,2.3,D,Enero,261.8,normal
3,49.4,11,10.6,C,Septiembre,362.4,alto
5,273.6,12,10.5,C,Enero,484.6,alto
5,270.8,4,3.1,D,Marzo,292.7,normal
7,229.9,12,4.0,B,Abril,380.8,alto
7,189.5,6,9.8,B,Noviembre,460.8,alto
7,186.3,8,6.8,B,Marzo,402.4,alto
7,272.2,3,4.9,D,Abril,417.7,alto
3,255.7,13,10.4,c,Mayo,472.3,alto
4,90.6,4,9.1,B,Octubre,312.3,alto
1,95.7,9,5.8,C,Diciembre,259.9,normal
4,79.6,14,4.8,C,Julio,311.0,alto
2,44.7,7,8.5,A,Junio,4282.066445244681,normal
4,129.2,9,11.1,D,Febrero,371.9,alto
1,168.6,13,9.7,C,Febrero,354.0,alto
6,249.4,10,6.3,D,Julio,416.3,alto
5,294.1,9,,C,Abril,398.6,alto
7,,2,2.9,A,Febrero,275.8,normal
5,90.7,9,4.2,C,Junio,288.9,normal
6,83.2,4,2.4,C,Marzo,225.5,normal
3,61.9,8,2.0,B,Septiembre,210.3,normal
4,136.1,9,3.3,C,Diciembre,330.4,alto
3,262.0,6,10.6,D,Agosto,386.3,alto
1,150.6,9,1.7,C,Agosto,193.8,normal
5,284.7,14,9.6,D,Julio,503.3,alto
6,51.6,6,7.9,B,Julio,324.8,alto
3,141.5,5,12.0,C,Agosto,349.5,alto
4,148.4,6,9.3,C,Noviembre,336.3,alto
1,260.8,2,,C,Julio,222.7,normal
2,,4,7.3,C,Diciembre,275.3,normal
2,168.2,12,0.1,C,Octubre,235.3,normal
4,275.6,3,,D,Julio,2931.2537801024127,normal
3,118.8,6,9.0,B,Febrero,319.6,alto
7,,9,2.9,B,Noviembre,349.8,alto
2,297.4,8,1.7,D,Junio,253.1,normal
5,272.0,8,1.3,D,Octubre,308.2,alto
7,137.4,3,9.2,B,Agosto,383.2,alto
1,144.4,6,11.3,D,Marzo,344.6,alto
6,68.7,8,1.0,D,Junio,259.8,normal
6,88.9,12,4.8,C,Octubre,340.9,alto
6,33.1,9,,D,Noviembre,301.5,alto
3,117.2,13,9.2,C,Agosto,398.6,alto
4,180.9,14,1.2,C,Octubre,294.4,normal
1,155.5,14,2.7,C,Marzo,263.9,normal
3,173.2,2,10.2,B,Octubre,332.3,alto
6,293.4,13,2.6,A,Febrero,391.0,alto
2,228.7,4,10.6,D,Marzo,379.9,alto
4,258.7,7,8.6,C,Marzo,373.4,alto
6,267.4,5,3.1,B,Febrero,334.0,alto
5,269.4,2,7.5,B,Mayo,387.2,alto
1,,11,,B,Septiembre,209.0,normal
7,148.2,9,8.1,D,Abril,395.5,alto
4,88.0,6,1.5,C,Diciembre,175.2,normal
3,239.9,13,2.5,B,Diciembre,350.1,alto
2,251.8,3,3.2,B,Noviembre,276.1,normal
5,61.4,11,10.9,C,Septiembre,363.3,alto
7,112.2,3,2.2,C,Marzo,288.2,normal
6,189.1,7,4.5,B,Octubre,344.4,alto
1,155.4,13,6.6,A,Marzo,318.3,alto
1,86.8,6,7.5,C,Marzo,265.5,normal
4,139.9,13,2.2,C,Mayo,318.7,alto
5,40.6,11,0.0,D,Octubre,271.8,normal
2,222.4,12,7.8,D,Diciembre,402.3,alto
3,228.2,14,5.3,C,Marzo,351.0,alto
4,126.4,2,10.3,B,Mayo,342.4,alto
7,189.0,12,11.4,C,Agosto,492.2,alto
6,235.2,5,4.2,D,Septiembre,292.3,normal
2,186.1,3,9.3,D,Noviembre,319.6,alto
6,270.1,10,3.7,C,Noviembre,393.1,alto
5,156.2,12,4.2,B,Marzo,361.7,alto
3,233.5,9,0.4,C,Noviembre,245.0,normal
4,119.5,13,1.0,D,Abril,243.3,normal
7,88.6,5,10.7,D,Mayo,383.2,alto
4,98.8,13,,B,Junio,284.6,normal
7,,2,6.6,C,Enero,313.4,alto
3,239.3,11,8.5,D,Agosto,391.9,alto
1,251.1,10,5.4,C,Abril,329.4,alto
4,252.0,10,6.8,B,Abril,414.8,alto
5,260.6,11,8.5,B,Febrero,452.1,alto
6,274.8,11,10.3,C,Octubre,471.4,alto
1,68.7,11,7.3,C,Mayo,262.8,normal
6,243.3,10,3.9,B,Marzo,406.2,alto
7,279.9,8,2.5,A,Febrero,397.7,alto
4,215.3,3,7.3,c,Octubre,318.9,alto
2,80.0,11,2.3,C,Abril,196.0,normal
7,175.7,10,5.6,D,Mayo,366.0,alto
6,165.2,11,1.1,A,Junio,304.7,alto
3,248.2,2,1.1,C,Febrero,225.4,normal
6,193.3,11,4.6,C,Diciembre,381.6,alto
4,289.7,8,0.0,C,Enero,261.3,normal
5,,13,11.0,D,Marzo,510.0,alto
5,141.0,2,7.7,C,Octubre,336.9,alto
4,219.5,11,,C,Marzo,406.6,alto
7,41.4,9,1.8,D,Junio,250.5,normal
3,51.2,5,1.3,D,Abril,202.8,normal
7,199.0,14,7.0,C,Enero,458.1,alto
7,120.6,5,6.4,B,Febrero,357.8,alto
5,299.7,9,4.8,C,Enero,3196.9592498098714,alto
3,240.3,12,2.5,B,Enero,287.4,normal
4,86.3,13,0.6,D,Febrero,256.6,normal
7,40.1,4,1.6,D,Julio,237.9,normal
3,151.8,3,5.2,A,Enero,252.4,normal
3,132.4,6,6.3,C,Enero,283.1,normal
7,219.7,9,3.0,B,Febrero,375.3,alto
3,183.8,3,3.4,D,Mayo,239.4,normal
1,148.7,12,3.2,C,Octubre,282.7,normal
1,184.4,8,7.4,D,Febrero,304.3,alto
2,33.7,2,,C,Septiembre,193.5,normal
2,218.5,9,5.4,B,Febrero,313.2,alto
7,102.9,10,2.1,C,Marzo,309.0,alto
6,163.3,11,6.5,C,Enero,361.6,alto
6,133.5,2,8.1,C,Marzo,311.6,alto
2,296.8,14,6.6,C,Enero,396.7,alto
1,99.8,2,11.2,B,Junio,305.2,alto
1,229.0,8,,C,Abril,312.1,alto
6,98.5,13,1.3,C,Octubre,309.0,alto
6,90.7,3,5.2,A,Agosto,262.8,normal
6,292.1,8,9.3,B,Abril,474.0,alto
2,126.1,5,1.1,b,Diciembre,185.2,normal
5,47.2,4,7.1,B,Octubre,279.4,normal
6,67.9,7,,C,Agosto,258.1,normal
5,266.9,8,8.1,C,Mayo,401.4,alto
2,83.2,13,2.3,D,Octubre,207.8,normal
3,,14,9.8,C,Septiembre,421.7,alto
5,101.4,14,10.0,D,Abril,429.0,alto
2,48.5,4,4.8,D,Octubre,180.9,normal
5,202.8,6,3.2,A,Diciembre,295.1,normal
3,105.7,12,,C,Noviembre,362.3,alto
5,56.3,6,3.4,C,Mayo,252.3,normal
5,97.0,7,8.1,c,Julio,347.5,alto
6,145.3,14,11.0,C,Septiembre,462.9,alto
1,180.6,7,1.2,B,Octubre,208.2,normal
2,72.6,8,9.3,D,Enero,260.1,normal
4,282.3,6,7.4,D,Febrero,350.4,alto
4,,5,10.4,B,Agosto,412.9,alto
7,230.5,9,0.9,B,Junio,327.9,alto
1,247.4,13,9.0,C,Septiembre,411.0,alto
4,41.0,12,11.2,B,Mayo,354.9,alto
1,190.6,8,,B,Julio,248.1,normal
1,171.0,12,10.8,A,Diciembre,389.7,alto
5,92.1,5,4.1,D,Junio,254.6,normal
3,64.0,9,0.4,B,Enero,191.0,normal
5,289.9,5,8.0,C,Septiembre,392.4,alto
1,36.6,5,,c,Octubre,272.6,normal
5,90.7,9,10.7,C,Mayo,379.7,alto
7,120.7,2,8.7,B,Mayo,376.6,alto
2,54.4,12,7.7,C,Abril,305.9,alto
5,50.9,13,3.0,B,Septiembre,302.0,alto
5,223.9,2,1.9,B,Febrero,282.3,normal
2,135.2,11,0.6,B,Julio,211.4,normal
5,53.8,6,8.1,B,Agosto,346.6,alto
5,80.2,3,7.4,D,Marzo,304.1,alto
1,214.6,7,6.1,C,Junio,276.0,normal
4,178.6,10,,D,Agosto,302.7,alto
3,177.6,3,0.7,B,Noviembre,219.3,normal
7,69.7,13,5.1,D,Enero,352.8,alto
6,162.6,13,11.8,A,Julio,507.2,alto
6,131.4,7,10.7,B,Noviembre,372.6,alto
2,268.3,9,4.3,C,Abril,334.1,alto
2,180.9,6,7.4,C,Agosto,374.9,alto
2,170.3,6,3.6,D,Junio,239.9,normal
2,138.4,3,5.1,D,Octubre,209.5,normal
3,249.8,13,,C,Septiembre,359.9,alto
5,193.6,12,3.1,C,Febrero,320.3,alto
1,74.1,6,0.0,C,Diciembre,133.0,normal
7,239.3,7,,D,Agosto,454.2,alto
7,73.5,12,,D,Mayo,344.8,alto
6,139.7,2,0.6,B,Abril,230.3,normal
3,182.7,4,10.1,D,Julio,313.7,alto
4,52.3,5,1.0,B,Marzo,205.9,normal
3,291.7,10,7.0,C,Noviembre,364.8,alto
6,242.7,10,4.7,B,Julio,407.4,alto
6,,10,3.6,D,Septiembre,286.6,normal
3,116.5,14,2.7,D,Octubre,275.2,normal
1,88.6,11,8.2,C,Abril,306.3,alto
3,235.2,9,0.1,C,Agosto,287.4,normal
1,242.2,11,,C,Agosto,311.6,alto
5,,4,11.7,B,Julio,365.6,alto
1,119.0,3,0.6,C,Enero,108.2,normal
3,207.5,2,11.7,B,Abril,340.7,alto
7,31.5,12,9.2,D,Octubre,419.0,alto
3,89.0,8,8.2,D,Noviembre,2752.1731195935604,normal
6,299.4,14,2.5,C,Octubre,386.3,alto
3,104.9,13,8.2,C,Diciembre,352.7,alto
6,126.9,2,2.6,B,Abril,255.6,normal
5,162.4,7,1.5,C,Octubre,268.4,normal
5,202.8,14,6.3,D,Diciembre,398.4,alto
5,38.7,5,9.1,C,Julio,296.3,normal
2,261.2,8,6.5,C,Junio,316.4,alto
3,251.8,7,,B,Febrero,374.1,alto
7,249.8,4,9.7,D,Junio,401.0,alto
1,,5,11.1,C,Enero,348.2,alto
2,219.2,7,3.8,D,Julio,275.4,normal
4,,2,0.9,D,Mayo,134.2,normal
5,170.4,4,0.5,C,Abril,206.2,normal
7,294.1,3,5.1,B,Noviembre,390.4,alto
3,,2,9.6,C,Febrero,361.1,alto
1,144.3,10,9.9,C,Febrero,357.8,alto
3,154.3,14,0.3,D,Junio,279.6,normal
7,,6,1.8,C,Junio,301.2,alto
2,111.2,11,8.1,A,Abril,373.4,alto
5,180.8,10,1.9,A,Abril,290.7,normal
5,145.7,5,11.5,B,Octubre,401.3,alto
6,116.2,8,2.3,D,Abril,296.4,normal
7,259.2,14,10.3,C,Enero,550.5,alto
6,72.8,8,,D,Noviembre,377.0,alto
2,151.8,7,8.9,C,Abril,347.5,alto
1,134.3,6,11.2,B,Junio,327.0,alto
2,159.3,14,10.2,D,Agosto,387.8,alto
1,44.1,6,,D,Julio,190.3,normal
6,49.1,3,,D,Junio,280.1,normal
7,,14,1.1,C,Abril,336.9,alto
1,237.9,7,7.2,B,Enero,348.1,alto
4,,13,5.9,B,Agosto,357.1,alto
5,203.2,2,2.1,B,Enero,279.9,normal
7,,9,6.0,D,Septiembre,365.6,alto
1,259.4,11,5.9,C,Diciembre,314.8,alto
1,105.8,12,2.8,D,Marzo,222.7,normal
1,258.6,4,8.0,C,Mayo,334.3,alto
5,96.3,9,9.0,B,Diciembre,391.8,alto
1,71.3,5,5.4,D,Febrero,182.1,normal
3,261.8,4,9.7,B,Julio,404.1,alto
4,256.5,8,2.3,A,Septiembre,336.5,alto
7,48.4,2,6.1,D,Diciembre,283.4,normal
6,47.7,8,6.9,d,Abril,324.8,alto
7,108.1,3,6.4,D,Febrero,295.0,normal
5,176.7,9,,D,Octubre,382.7,alto
4,125.7,5,2.5,B,Noviembre,277.0,normal
2,120.6,8,0.5,C,Marzo,199.8,normal
6,82.6,6,10.3,D,Enero,377.6,alto
3,37.5,7,7.9,C,Marzo,267.5,normal
6,48.4,5,0.6,D,Febrero,207.9,normal
7,261.1,8,5.1,A,Mayo,417.8,alto
3,48.1,10,,C,Noviembre,237.5,normal
1,201.4,3,,D,Enero,210.1,normal
7,67.3,11,10.4,A,Septiembre,440.3,alto
5,58.6,3,0.6,C,Julio,146.6,normal
4,121.5,14,7.2,D,Septiembre,389.7,alto
1,225.3,5,2.0,B,Febrero,176.9,normal
4,52.2,14,2.5,C,Agosto,271.6,normal
6,77.7,9,,B,Noviembre,318.1,alto
1,164.1,7,10.1,B,Agosto,337.9,alto
5,164.3,4,8.5,C,Noviembre,354.1,alto
7,163.3,4,10.2,C,Noviembre,400.0,alto
3,166.2,12,,C,Julio,339.6,alto
1,62.6,14,4.7,B,Marzo,295.6,normal
5,295.6,5,10.1,D,Mayo,453.3,alto
7,266.8,14,4.0,C,Julio,418.9,alto
4,114.9,3,0.2,D,Julio,149.9,normal
6,276.1,10,5.7,D,Mayo,422.9,alto
4,211.6,12,1.6,B,Octubre,286.6,normal
1,77.8,4,,C,Marzo,167.6,normal
4,262.3,10,5.1,C,Diciembre,346.4,alto
3,292.4,4,6.0,B,Septiembre,317.4,alto
3,150.2,4,5.5,B,Agosto,246.1,normal
3,267.5,7,2.4,D,Diciembre,280.2,normal
5,269.1,3,8.3,D,Enero,381.5,alto
1,161.3,7,1.6,C,Mayo,180.3,normal
4,89.2,11,9.1,B,Abril,383.8,alto
2,92.6,6,8.9,B,Julio,282.6,normal
3,159.0,10,6.8,B,Febrero,384.3,alto
2,214.9,3,11.1,C,Febrero,364.5,alto
4,285.9,11,,B,Enero,379.3,alto
5,196.9,11,4.4,C,Junio,334.5,alto
5,278.8,8,4.8,A,Febrero,380.3,alto
2,192.8,14,0.3,C,Agosto,232.8,normal
1,131.8,2,8.1,C,Noviembre,267.7,normal
3,131.4,8,10.1,C,Enero,345.1,alto
2,93.2,10,3.4,C,Octubre,191.7,normal
6,159.3,2,6.8,C,Junio,330.2,alto
2,287.8,8,10.3,A,Abril,409.9,alto
3,264.1,8,12.0,C,Julio,416.3,alto
6,68.9,7,2.3,D,Abril,257.2,normal
2,201.6,6,,A,Diciembre,273.5,normal
3,165.9,8,7.5,A,Julio,358.8,alto
2,110.9,11,0.1,D,Mayo,186.6,normal
5,147.3,10,4.0,B,Agosto,328.6,alto
2,186.7,13,3.9,B,Agosto,310.2,alto
7,89.7,8,3.6,C,Abril,299.3,normal
2,288.8,7,6.9,C,Marzo,382.0,alto
7,193.9,3,1.1,B,Marzo,278.7,normal
6,135.9,13,11.5,C,Marzo,471.3,alto
1,294.4,5,8.9,B,Noviembre,332.3,alto
2,126.0,2,,C,Noviembre,304.6,alto
7,278.8,5,10.6,C,Junio,465.6,alto
2,69.8,13,5.4,C,Febrero,292.2,normal
5,244.6,4,4.9,C,Julio,280.4,normal
3,266.9,11,0.1,B,Julio,284.5,normal
6,51.8,5,0.3,C,Noviembre,202.1,normal
7,213.5,12,8.6,D,Mayo,455.1,alto
1,206.7,9,8.5,D,Febrero,348.2,alto
5,182.4,10,,A,Marzo,431.5,alto
2,71.3,3,9.8,C,Marzo,4020.8375982150887,normal
1,139.6,6,1.2,C,Septiembre,166.0,normal
3,74.8,11,10.4,C,Julio,378.9,alto
1,294.0,14,,D,Agosto,340.2,alto
3,140.6,3,3.3,B,Mayo,214.8,normal
3,256.7,10,10.6,B,Julio,410.2,alto
3,127.3,2,2.6,C,Junio,165.2,normal
3,244.1,2,9.4,C,Junio,352.4,alto
3,127.9,5,3.9,D,Agosto,262.4,normal
4,53.2,14,0.3,A,Diciembre,251.9,normal
4,234.3,13,,C,Noviembre,379.6,alto
7,260.9,6,5.4,C,Mayo,383.4,alto
6,253.2,11,,C,Septiembre,385.9,alto
6,,12,11.8,c,Julio,500.5,alto
4,36.0,14,10.1,C,Febrero,376.2,alto
4,86.5,10,2.2,B,Febrero,4633.867034162416,normal
7,211.5,2,2.6,A,Septiembre,316.9,alto
2,251.2,8,4.5,C,Noviembre,293.1,normal
2,102.5,6,3.7,B,Agosto,191.1,normal
5,124.1,2,1.4,C,Abril,198.6,normal
6,154.1,8,6.6,B,Abril,352.8,alto
3,267.0,5,9.0,A,Junio,401.5,alto
5,193.3,5,9.2,C,Agosto,387.1,alto
6,34.9,11,8.0,C,Abril,383.2,alto
4,150.9,12,1.9,B,Enero,267.3,normal
7,47.9,3,1.9,B,Marzo,253.0,normal
6,291.8,2,1.5,B,Mayo,290.9,normal
1,145.4,3,1.5,C,Enero,140.0,normal
5,54.4,12,9.3,C,Septiembre,376.2,alto
4,162.6,14,1.6,D,Diciembre,288.5,normal
6,168.5,11,5.4,d,Enero,346.4,alto
6,120.0,5,10.3,B,Mayo,395.8,alto
1,118.9,12,1.2,A,Julio,224.7,normal
1,,11,5.7,B,Diciembre,3980.4113838924222,normal
6,222.7,11,1.4,C,Abril,325.4,alto
6,218.3,11,1.3,B,Febrero,322.5,alto
4,191.8,2,8.2,C,Marzo,321.0,alto
5,152.6,7,5.3,C,Septiembre,340.1,alto
6,210.2,9,0.6,D,Diciembre,312.6,alto
3,242.4,6,7.4,A,Junio,372.5,alto
1,246.3,11,4.8,A,Septiembre,293.0,normal
4,44.5,3,3.1,D,Enero,245.7,normal
7,53.7,11,8.0,C,Febrero,371.5,alto
1,161.7,6,6.1,D,Mayo,258.8,normal
1,117.4,9,11.9,C,Noviembre,341.2,alto
3,280.4,12,,C,Agosto,406.5,alto
7,68.0,11,,B,Mayo,430.4,alto
3,206.3,3,9.8,B,Enero,356.0,alto
1,142.3,11,7.7,D,Julio,289.1,normal
7,140.5,14,,B,Octubre,412.9,alto
6,255.7,5,3.0,B,Julio,363.5,alto
2,265.4,10,0.8,B,Agosto,291.4,normal
2,50.4,7,11.3,D,Septiembre,282.9,normal
5,40.7,9,10.6,A,Enero,396.2,alto
6,242.9,13,2.6,B,Diciembre,375.5,alto
3,106.6,8,1.4,b,Febrero,198.0,normal
7,148.6,9,4.1,C,Julio,309.8,alto
3,299.2,14,0.4,B,Agosto,290.8,normal
5,220.8,14,10.5,B,Julio,504.9,alto
