horas_estudio_semana,asistencia_pct,nota_parcial,trabaja,horas_trabajo_semana,nivel_socioeconomico,nota_final,riesgo_academico
5.9,99.5,17.3,0,0.0,Alto,18.1,aprobado
20.6,96.3,16.6,1,18.0,Medio,17.2,aprobado
16.8,53.8,,0,0.0,Alto,16.9,aprobado
16.6,45.7,,1,24.0,Medio,8.8,reprobado
8.8,90.8,13.5,0,0.0,Bajo,11.5,en_riesgo
,43.6,11.7,0,0.0,Bajo,10.8,reprobado
20.2,75.2,7.9,1,43.0,Medio,11.9,en_riesgo
1.7,65.8,17.4,0,0.0,Bajo,9.4,reprobado
9.6,60.4,17.1,1,24.0,Bajo,13.3,en_riesgo
14.8,94.5,13.2,1,11.0,Bajo,14.1,aprobado
11.2,64.3,6.8,1,23.0,Medio,7.9,reprobado
5.6,99.8,15.5,1,32.0,bajo,13.1,en_riesgo
15.1,47.9,8.8,0,0.0,Medio,11.9,en_riesgo
14.9,60.1,7.4,0,0.0,Alto,10.9,reprobado
29.9,41.3,14.8,1,23.0,Medio,18.7,aprobado
15.9,47.7,18.4,0,0.0,Medio,15.0,aprobado
5.5,90.8,14.7,0,0.0,Bajo,11.8,en_riesgo
28.2,66.9,14.2,0,0.0,Alto,19.5,aprobado
16.0,69.3,9.8,0,0.0,Medio,12.7,en_riesgo
9.4,73.7,12.5,1,26.0,Bajo,9.9,reprobado
4.9,45.9,5.0,0,0.0,Bajo,5.8,reprobado
20.3,53.1,14.0,0,0.0,Bajo,15.6,aprobado
7.4,87.8,7.4,1,42.0,Bajo,7.7,reprobado
25.8,78.5,11.9,1,40.0,Bajo,16.5,aprobado
26.7,75.2,9.5,0,0.0,Medio,16.6,aprobado
13.3,86.5,18.8,0,0.0,Medio,16.2,aprobado
13.4,66.8,14.5,1,30.0,Medio,13.8,en_riesgo
19.0,50.3,16.1,0,0.0,Bajo,14.1,aprobado
29.3,73.1,19.2,0,0.0,Alto,20.0,aprobado
25.8,68.1,12.1,0,0.0,Bajo,16.8,aprobado
1.3,55.2,12.6,1,15.0,Bajo,9.2,reprobado
,92.7,9.8,0,0.0,Medio,13.4,en_riesgo
14.1,58.4,18.0,0,0.0,Medio,17.1,aprobado
19.0,61.3,8.2,1,10.0,MEDIO,12.1,en_riesgo
2.5,40.3,19.6,1,26.0,BAJO,10.8,reprobado
16.4,69.2,,1,22.0,Bajo,10.6,reprobado
,47.1,19.4,0,0.0,Bajo,13.8,en_riesgo
29.3,87.4,10.9,0,0.0,alto,15.5,aprobado
26.6,76.8,,1,21.0,Bajo,13.1,en_riesgo
17.8,99.3,10.0,0,0.0,Bajo,14.8,aprobado
15.1,54.2,14.1,0,0.0,Bajo,13.9,en_riesgo
6.0,42.2,18.5,0,0.0,Bajo,10.3,reprobado
28.6,72.5,17.1,1,22.0,Bajo,20.0,aprobado
5.1,96.7,17.7,1,25.0,Medio,14.0,aprobado
3.0,45.6,8.6,0,0.0,Medio,6.6,reprobado
27.9,71.2,8.8,0,0.0,Medio,16.6,aprobado
21.8,90.9,12.6,1,24.0,Bajo,13.6,en_riesgo
8.3,95.2,16.1,0,0.0,Medio,14.5,aprobado
,70.0,11.9,0,0.0,Medio,12.4,en_riesgo
18.6,75.1,5.1,0,0.0,Medio,11.6,en_riesgo
23.7,85.6,18.8,1,35.0,Bajo,17.3,aprobado
12.4,96.9,16.3,0,0.0,Bajo,16.1,aprobado
16.7,89.1,16.2,1,44.0,Alto,15.3,aprobado
14.2,91.0,11.5,1,29.0,Medio,14.0,aprobado
24.4,94.3,7.1,1,9.0,Alto,17.4,aprobado
20.0,92.3,12.8,1,16.0,Alto,17.6,aprobado
17.3,69.7,12.5,1,29.0,Medio,12.9,en_riesgo
28.8,64.9,5.5,1,24.0,Alto,12.4,en_riesgo
28.9,60.6,10.5,0,0.0,Medio,18.0,aprobado
19.1,73.3,6.4,0,0.0,Medio,12.3,en_riesgo
,77.4,6.4,0,0.0,Bajo,11.9,en_riesgo
5.9,44.1,16.2,0,0.0,Medio,10.6,reprobado
21.7,74.6,5.4,0,0.0,Bajo,10.9,reprobado
15.7,80.3,,0,0.0,Medio,12.0,en_riesgo
8.1,70.6,8.9,0,0.0,Medio,8.4,reprobado
28.6,70.5,17.3,0,0.0,Alto,20.0,aprobado
25.0,50.4,13.3,1,25.0,Bajo,14.6,aprobado
2.9,55.1,16.2,0,0.0,Bajo,12.4,en_riesgo
1.4,98.1,5.8,0,0.0,Bajo,7.1,reprobado
7.8,93.3,12.9,1,41.0,Medio,11.9,en_riesgo
27.6,61.3,12.3,1,38.0,Medio,14.9,aprobado
6.4,77.5,13.2,1,29.0,Bajo,10.5,reprobado
5.0,58.2,8.0,0,0.0,Bajo,10.5,reprobado
11.7,46.6,8.0,1,39.0,Medio,6.9,reprobado
5.4,71.6,13.3,1,11.0,Alto,13.0,en_riesgo
21.1,84.7,13.8,0,0.0,Alto,18.9,aprobado
15.0,95.2,17.8,1,10.0,Bajo,16.5,aprobado
27.9,79.2,16.8,1,40.0,Medio,18.5,aprobado
26.6,89.0,10.0,1,30.0,Alto,17.4,aprobado
25.0,43.7,14.3,0,0.0,Bajo,15.9,aprobado
20.4,98.1,19.8,0,0.0,Bajo,20.0,aprobado
27.9,95.2,5.8,0,0.0,Bajo,15.9,aprobado
10.1,69.8,,1,46.0,Alto,13.1,en_riesgo
14.7,82.8,13.8,1,43.0,Alto,16.6,aprobado
28.9,50.3,18.2,0,0.0,Medio,17.3,aprobado
19.6,92.8,12.3,1,15.0,Bajo,15.1,aprobado
26.0,68.8,15.2,1,19.0,Alto,18.5,aprobado
27.1,54.1,12.6,1,21.0,Medio,15.9,aprobado
17.3,91.0,10.2,0,0.0,Bajo,13.2,en_riesgo
12.1,79.1,9.4,1,19.0,Alto,14.1,aprobado
2.4,55.4,15.6,1,30.0,Medio,7.8,reprobado
25.0,51.2,16.2,0,0.0,Bajo,15.8,aprobado
7.2,45.5,12.6,0,0.0,Bajo,9.4,reprobado
13.5,64.1,18.2,0,0.0,Alto,14.6,aprobado
10.6,87.6,18.6,1,39.0,Bajo,15.9,aprobado
3.4,88.1,8.7,1,29.0,Medio,8.9,reprobado
29.3,93.7,13.3,0,0.0,Medio,19.5,aprobado
12.0,51.2,10.5,0,0.0,Medio,10.6,reprobado
11.6,86.7,16.6,1,46.0,Bajo,11.9,en_riesgo
15.1,57.7,9.0,0,0.0,Bajo,10.8,reprobado
6.6,88.6,12.6,1,37.0,Bajo,12.0,en_riesgo
15.7,74.1,6.0,1,36.0,Bajo,9.0,reprobado
26.8,70.8,5.4,0,0.0,Bajo,15.4,aprobado
26.0,69.5,10.0,1,12.0,Bajo,14.0,aprobado
16.2,57.4,16.3,0,0.0,Medio,16.4,aprobado
4.2,41.1,15.4,1,22.0,Medio,10.7,reprobado
11.0,54.7,10.9,0,0.0,Medio,10.2,reprobado
16.9,83.8,,0,0.0,Bajo,17.1,aprobado
29.5,99.1,16.4,0,0.0,Bajo,20.0,aprobado
29.7,88.2,16.2,1,39.0,Alto,20.0,aprobado
,97.8,11.8,0,0.0,Medio,12.6,en_riesgo
8.5,93.1,,1,39.0,Medio,17.0,aprobado
5.0,90.5,17.4,0,0.0,Medio,13.6,en_riesgo
,89.4,13.2,1,10.0,Bajo,16.1,aprobado
13.9,89.6,5.5,0,0.0,Bajo,12.7,en_riesgo
18.5,85.8,15.2,1,23.0,Alto,16.8,aprobado
3.9,45.0,11.3,0,0.0,Medio,7.1,reprobado
1.4,84.3,12.8,0,0.0,Bajo,11.3,en_riesgo
,55.8,6.1,0,0.0,MEDIO,12.1,en_riesgo
26.1,46.4,15.5,0,0.0,Bajo,19.7,aprobado
7.4,61.4,12.2,1,12.0,Medio,10.8,reprobado
29.1,80.5,17.4,1,47.0,Bajo,19.8,aprobado
5.6,59.5,12.0,0,0.0,Medio,9.7,reprobado
4.3,66.9,18.0,0,0.0,Medio,13.1,en_riesgo
24.1,82.0,10.3,1,44.0,Alto,15.5,aprobado
18.6,63.8,16.6,0,0.0,Medio,17.8,aprobado
12.5,76.5,19.7,1,40.0,Alto,15.8,aprobado
1.2,89.3,16.9,0,0.0,Medio,12.7,en_riesgo
27.4,61.0,18.2,1,43.0,Bajo,15.6,aprobado
21.3,80.5,11.6,0,0.0,Alto,15.4,aprobado
,93.7,14.7,0,0.0,Alto,20.0,aprobado
23.5,62.7,14.2,0,0.0,Medio,19.1,aprobado
1.2,95.6,9.0,0,0.0,Medio,10.0,reprobado
16.2,47.0,13.0,1,32.0,Medio,11.5,en_riesgo
14.4,45.5,,1,9.0,Bajo,11.0,en_riesgo
,48.2,,1,34.0,Medio,10.3,reprobado
15.1,41.1,12.8,0,0.0,Bajo,13.4,en_riesgo
7.8,59.6,,0,0.0,Bajo,11.9,en_riesgo
23.7,59.9,6.2,0,0.0,Medio,15.6,aprobado
27.0,66.2,17.2,0,0.0,Bajo,18.2,aprobado
,83.8,9.8,1,13.0,Medio,14.4,aprobado
3.3,69.7,,0,0.0,MEDIO,11.8,en_riesgo
25.4,69.8,,0,0.0,Medio,15.0,aprobado
7.6,42.3,12.5,1,19.0,Bajo,9.9,reprobado
4.2,45.7,,0,0.0,Alto,9.6,reprobado
25.4,65.2,13.2,1,28.0,Medio,16.5,aprobado
22.2,43.7,13.3,1,25.0,Bajo,14.4,aprobado
14.6,73.5,8.0,1,37.0,Bajo,9.8,reprobado
29.8,61.1,10.8,0,0.0,Medio,17.7,aprobado
20.0,88.5,14.8,1,46.0,Medio,17.1,aprobado
28.9,74.1,18.0,1,15.0,Medio,20.0,aprobado
3.1,59.5,5.3,1,34.0,Medio,4.8,reprobado
3.3,86.8,6.0,0,0.0,Medio,9.0,reprobado
10.1,91.2,8.8,1,9.0,Medio,10.2,reprobado
4.6,41.7,14.1,1,25.0,Alto,11.5,en_riesgo
,56.9,9.9,0,0.0,Medio,10.6,reprobado
,55.7,12.5,0,0.0,Medio,10.7,reprobado
21.5,96.1,15.2,0,0.0,Medio,19.1,aprobado
18.8,40.7,6.7,0,0.0,Bajo,12.2,en_riesgo
3.5,70.9,18.2,1,18.0,Bajo,10.4,reprobado
19.3,73.2,12.8,0,0.0,Alto,18.0,aprobado
16.4,58.0,14.1,0,0.0,Medio,14.8,aprobado
9.1,58.0,9.9,0,0.0,Bajo,11.8,en_riesgo
18.0,62.5,13.9,1,27.0,Bajo,13.4,en_riesgo
7.8,72.2,16.2,0,0.0,Bajo,14.1,aprobado
10.5,53.2,9.9,1,36.0,Medio,7.8,reprobado
,83.5,14.0,1,18.0,Bajo,11.3,en_riesgo
3.6,65.9,13.5,1,9.0,Medio,11.5,en_riesgo
,83.4,,1,8.0,Medio,14.2,aprobado
23.9,73.3,17.1,0,0.0,ALTO,19.3,aprobado
29.1,90.1,18.5,0,0.0,Bajo,20.0,aprobado
23.7,74.2,17.4,1,24.0,Medio,16.7,aprobado
26.6,59.3,11.8,1,8.0,Medio,16.2,aprobado
23.1,86.8,,1,8.0,Medio,16.9,aprobado
21.4,99.6,18.3,0,0.0,Medio,20.0,aprobado
3.5,51.1,,0,0.0,Bajo,6.4,reprobado
,43.0,18.3,1,34.0,Alto,15.6,aprobado
16.3,80.3,12.9,0,0.0,Medio,14.6,aprobado
27.5,98.9,9.4,1,19.0,Bajo,15.2,aprobado
,97.0,15.4,1,42.0,Alto,16.6,aprobado
5.8,74.0,7.3,0,0.0,Medio,9.1,reprobado
21.0,64.1,15.6,0,0.0,Medio,15.7,aprobado
15.3,45.5,6.0,1,34.0,Medio,5.5,reprobado
22.8,89.6,,0,0.0,Bajo,16.7,aprobado
19.8,69.8,10.9,1,40.0,Medio,12.7,en_riesgo
23.4,84.3,17.2,0,0.0,Alto,20.0,aprobado
20.6,45.8,8.3,1,17.0,Alto,11.8,en_riesgo
7.8,45.2,18.7,0,0.0,Alto,17.4,aprobado
1.7,93.2,15.0,0,0.0,Alto,14.2,aprobado
7.0,60.0,,1,37.0,Medio,10.4,reprobado
23.5,54.9,18.2,1,37.0,Bajo,17.8,aprobado
4.0,68.1,11.3,0,0.0,Medio,9.4,reprobado
17.0,79.2,15.4,0,0.0,Medio,15.9,aprobado
26.3,54.2,,1,11.0,Alto,20.0,aprobado
,95.4,11.0,0,0.0,Medio,11.7,en_riesgo
21.8,55.6,5.3,0,0.0,Medio,11.3,en_riesgo
,97.0,14.8,1,41.0,Medio,12.3,en_riesgo
19.5,86.9,15.8,0,0.0,Medio,19.1,aprobado
21.4,83.4,13.0,0,0.0,Bajo,15.8,aprobado
27.6,66.0,13.9,0,0.0,Bajo,18.9,aprobado
22.1,87.3,13.1,1,32.0,Medio,17.2,aprobado
8.5,59.3,13.5,0,0.0,Bajo,12.3,en_riesgo
21.5,63.3,,1,37.0,Bajo,14.9,aprobado
20.4,48.8,5.5,1,15.0,Medio,9.3,reprobado
3.8,80.0,15.0,1,26.0,Bajo,11.1,en_riesgo
28.9,86.4,17.5,1,25.0,Alto,20.0,aprobado
29.4,84.5,19.0,0,0.0,Bajo,19.1,aprobado
1.5,84.9,9.7,1,26.0,Medio,9.7,reprobado
8.7,92.0,13.8,0,0.0,Bajo,12.6,en_riesgo
22.4,42.6,6.8,1,9.0,Bajo,10.6,reprobado
16.8,94.7,10.8,0,0.0,Alto,16.9,aprobado
28.2,84.2,9.0,1,41.0,Alto,17.3,aprobado
4.8,80.2,5.7,1,27.0,Alto,8.1,reprobado
19.7,69.0,,0,0.0,Medio,12.9,en_riesgo
24.0,56.7,10.0,0,0.0,Medio,16.5,aprobado
21.3,49.2,18.3,1,39.0,Bajo,13.9,en_riesgo
1.2,47.3,15.3,0,0.0,Bajo,7.5,reprobado
20.1,96.3,13.6,0,0.0,Medio,19.4,aprobado
4.0,50.3,16.7,1,32.0,Bajo,8.3,reprobado
10.5,92.3,16.3,1,28.0,Medio,12.4,en_riesgo
12.1,88.0,,0,0.0,Medio,11.4,en_riesgo
18.5,75.5,6.7,0,0.0,Medio,13.8,en_riesgo
14.6,47.0,13.7,0,0.0,Alto,12.7,en_riesgo
28.4,79.3,,0,0.0,Bajo,18.8,aprobado
25.0,90.8,12.2,1,11.0,Bajo,17.7,aprobado
1.4,40.9,,0,0.0,Medio,10.2,reprobado
8.0,53.4,17.1,1,26.0,Bajo,12.6,en_riesgo
7.3,51.2,9.2,0,0.0,BAJO,9.3,reprobado
20.1,69.1,14.9,0,0.0,Bajo,18.0,aprobado
20.9,47.0,12.3,0,0.0,medio,14.5,aprobado
27.3,64.0,11.6,0,0.0,Medio,16.2,aprobado
16.9,90.3,11.0,1,8.0,Medio,14.9,aprobado
6.8,79.2,8.6,0,0.0,Bajo,9.7,reprobado
21.2,74.1,19.8,0,0.0,Medio,17.9,aprobado
16.5,74.9,17.8,1,36.0,Alto,14.8,aprobado
18.9,86.2,17.4,0,0.0,Medio,17.3,aprobado
,84.8,,1,35.0,Bajo,12.9,en_riesgo
18.1,60.7,6.9,1,45.0,Bajo,10.9,reprobado
21.9,91.3,9.2,0,0.0,Medio,14.7,aprobado
14.8,43.6,19.5,1,36.0,Alto,17.9,aprobado
3.5,63.2,19.0,0,0.0,Bajo,13.0,en_riesgo
11.9,79.1,6.2,1,31.0,Medio,9.8,reprobado
10.2,65.6,18.2,0,0.0,Medio,14.3,aprobado
15.1,67.8,18.4,0,0.0,Medio,17.5,aprobado
,72.1,8.2,1,16.0,Medio,14.2,aprobado
27.4,96.4,10.5,1,47.0,Alto,19.0,aprobado
23.0,73.9,6.9,1,23.0,Bajo,13.2,en_riesgo
,85.6,13.5,1,41.0,Alto,12.3,en_riesgo
,79.3,8.2,0,0.0,bajo,14.0,aprobado
9.1,66.7,8.7,0,0.0,Bajo,11.3,en_riesgo
,54.7,,1,0.0,Bajo,9.0,reprobado
21.0,64.7,13.9,1,24.0,Bajo,16.3,aprobado
3.1,84.6,19.7,1,32.0,Medio,12.9,en_riesgo
6.1,86.3,6.1,1,31.0,Alto,9.4,reprobado
21.2,84.6,5.2,0,0.0,Bajo,12.1,en_riesgo
21.7,52.4,13.8,0,0.0,Bajo,15.7,aprobado
24.8,73.1,11.6,1,36.0,Alto,16.6,aprobado
15.0,76.9,17.3,0,0.0,Bajo,14.3,aprobado
18.1,64.1,,0,0.0,Bajo,14.9,aprobado
18.3,69.8,15.8,0,0.0,Bajo,18.3,aprobado
8.3,65.6,,0,0.0,Bajo,9.9,reprobado
8.7,83.4,14.6,1,26.0,bajo,12.0,en_riesgo
20.9,82.2,17.7,0,0.0,Alto,20.0,aprobado
7.3,72.6,8.9,1,35.0,Bajo,9.1,reprobado
2.1,43.9,7.7,1,37.0,Medio,3.8,reprobado
2.0,82.5,16.3,0,0.0,Medio,12.7,en_riesgo
14.0,66.5,9.1,1,28.0,Medio,9.3,reprobado
,86.7,19.6,1,46.0,Alto,18.3,aprobado
21.6,66.0,9.7,1,34.0,Medio,13.1,en_riesgo
,99.6,17.9,0,0.0,Bajo,20.0,aprobado
29.5,88.2,9.4,0,0.0,Bajo,18.2,aprobado
3.8,81.1,18.9,0,0.0,Medio,14.0,aprobado
7.3,44.2,9.6,0,0.0,Alto,11.8,en_riesgo
17.6,66.5,10.4,1,36.0,Medio,13.2,en_riesgo
29.6,89.5,15.3,1,16.0,bajo,18.5,aprobado
10.0,86.1,12.0,1,30.0,Bajo,12.4,en_riesgo
10.8,93.9,13.9,1,23.0,Bajo,12.9,en_riesgo
3.3,72.4,13.6,0,0.0,Bajo,9.6,reprobado
25.8,63.4,8.5,0,0.0,Bajo,13.4,en_riesgo
6.1,65.7,7.6,0,0.0,Medio,10.6,reprobado
13.8,96.9,5.6,1,19.0,Medio,10.3,reprobado
27.0,55.5,10.7,0,0.0,Medio,14.9,aprobado
2.3,42.0,16.9,0,0.0,Alto,10.3,reprobado
17.6,64.4,10.7,1,16.0,Medio,13.5,en_riesgo
10.0,62.6,12.8,1,14.0,Alto,11.2,en_riesgo
14.2,58.1,14.1,0,0.0,Bajo,12.8,en_riesgo
13.2,80.9,14.2,0,0.0,Medio,14.7,aprobado
6.6,64.7,5.8,0,0.0,Medio,8.7,reprobado
14.6,92.9,9.9,1,47.0,Medio,11.7,en_riesgo
4.8,58.8,15.5,1,20.0,Bajo,9.4,reprobado
22.8,63.8,13.7,0,0.0,Medio,15.7,aprobado
17.4,64.3,7.9,1,46.0,Medio,10.1,reprobado
27.7,74.7,18.9,0,0.0,Alto,20.0,aprobado
2.7,79.4,7.4,1,28.0,Medio,5.6,reprobado
8.4,74.6,9.3,0,0.0,Alto,13.4,en_riesgo
10.7,43.4,9.8,1,8.0,Medio,10.8,reprobado
29.2,71.5,14.9,1,21.0,Alto,20.0,aprobado
26.3,86.1,9.7,0,0.0,Alto,17.1,aprobado
28.7,96.1,6.7,0,0.0,Medio,16.5,aprobado
,82.6,9.5,1,32.0,Medio,8.6,reprobado
23.0,97.0,13.5,1,32.0,Bajo,14.6,aprobado
14.2,80.7,5.6,1,31.0,Medio,9.8,reprobado
22.7,48.9,8.6,1,46.0,Medio,12.1,en_riesgo
29.8,97.3,8.8,0,0.0,Medio,20.0,aprobado
6.9,45.7,7.8,0,0.0,Alto,6.8,reprobado
26.6,79.8,10.9,1,21.0,Medio,15.8,aprobado
5.5,56.3,5.2,1,22.0,Bajo,5.3,reprobado
20.9,96.3,10.2,1,33.0,Medio,16.2,aprobado
26.2,61.9,13.5,0,0.0,Medio,15.3,aprobado
1.5,54.8,17.0,0,0.0,Bajo,12.9,en_riesgo
,83.8,13.7,0,0.0,Medio,16.5,aprobado
10.5,60.1,7.7,1,26.0,Bajo,7.2,reprobado
21.9,62.9,13.2,1,34.0,Medio,14.4,aprobado
26.0,99.4,19.5,0,0.0,Bajo,19.9,aprobado
12.3,81.7,9.8,0,0.0,Bajo,13.0,en_riesgo
11.3,58.9,13.6,1,40.0,Bajo,10.3,reprobado
20.6,72.8,6.4,1,29.0,Alto,14.1,aprobado
19.9,61.5,5.0,0,0.0,Bajo,12.7,en_riesgo
18.0,95.6,9.6,0,0.0,Medio,15.0,aprobado
22.7,59.6,6.0,0,0.0,Bajo,11.5,en_riesgo
2.8,85.0,,0,0.0,Medio,8.1,reprobado
,47.8,11.5,1,38.0,Alto,8.9,reprobado
14.8,70.1,9.2,0,0.0,alto,14.6,aprobado
6.4,58.2,15.6,1,11.0,Bajo,11.2,en_riesgo
19.6,64.3,13.5,0,0.0,Medio,15.3,aprobado
,42.5,15.8,0,0.0,Bajo,12.7,en_riesgo
6.1,75.5,12.0,1,41.0,BAJO,7.6,reprobado
14.5,82.3,18.4,0,0.0,Alto,16.7,aprobado
25.7,91.6,7.4,0,0.0,Medio,16.0,aprobado
25.0,92.9,8.3,1,24.0,Medio,13.5,en_riesgo
8.0,81.0,14.9,1,11.0,Medio,15.0,aprobado
29.8,58.6,16.0,1,40.0,Medio,18.0,aprobado
29.2,84.9,9.4,0,0.0,Bajo,17.0,aprobado
3.1,57.7,8.9,1,34.0,Medio,6.9,reprobado
12.1,89.0,19.0,0,0.0,ALTO,19.8,aprobado
,43.3,16.8,0,0.0,Medio,12.2,en_riesgo
8.3,66.2,19.0,1,42.0,Medio,14.3,aprobado
6.4,68.8,10.9,0,0.0,Medio,9.3,reprobado
,66.3,17.7,1,43.0,Alto,19.9,aprobado
3.9,74.9,6.1,1,47.0,Bajo,6.5,reprobado
1.2,84.6,,0,0.0,Bajo,14.9,aprobado
1.7,92.8,18.4,0,0.0,Alto,14.3,aprobado
28.1,95.9,16.0,0,0.0,Medio,19.8,aprobado
19.6,43.3,14.0,1,45.0,Medio,13.4,en_riesgo
19.6,42.6,14.3,1,32.0,Medio,14.0,aprobado
21.4,54.2,,0,0.0,Bajo,14.6,aprobado
18.1,59.7,7.9,1,17.0,Alto,15.7,aprobado
10.8,93.8,18.1,0,0.0,Medio,15.1,aprobado
17.5,57.5,6.2,1,25.0,Bajo,9.5,reprobado
17.9,53.7,8.2,1,0.0,Bajo,9.9,reprobado
21.7,94.7,17.0,1,28.0,Bajo,19.0,aprobado
,88.4,6.5,0,0.0,Alto,11.9,en_riesgo
2.0,73.0,6.6,0,0.0,Medio,9.2,reprobado
8.2,67.5,14.2,1,40.0,Medio,10.9,reprobado
24.0,71.7,17.3,0,0.0,Medio,20.0,aprobado
13.7,57.1,17.6,0,0.0,Bajo,15.1,aprobado
17.0,84.0,18.9,1,20.0,Bajo,18.3,aprobado
3.4,44.2,,0,0.0,Medio,14.3,aprobado
3.7,65.7,,1,43.0,Bajo,6.7,reprobado
7.8,76.9,6.2,0,0.0,Medio,7.3,reprobado
5.1,89.0,19.8,0,0.0,Medio,15.4,aprobado
,91.9,19.2,0,0.0,Medio,20.0,aprobado
25.1,82.5,17.9,1,34.0,Medio,18.9,aprobado
15.7,46.7,6.8,1,29.0,Medio,9.2,reprobado
27.6,45.4,6.2,0,0.0,Medio,12.7,en_riesgo
16.2,65.6,9.2,0,0.0,Bajo,10.9,reprobado
8.3,69.0,7.2,0,0.0,Bajo,7.9,reprobado
3.7,92.1,5.8,1,31.0,Bajo,9.1,reprobado
20.7,95.0,,0,0.0,Medio,13.3,en_riesgo
14.0,88.8,8.1,1,46.0,Bajo,10.0,reprobado
6.4,79.7,11.6,1,9.0,Alto,13.1,en_riesgo
16.8,78.8,18.5,0,0.0,Medio,16.3,aprobado
11.8,99.9,16.1,0,0.0,bajo,17.7,aprobado
1.1,94.3,9.7,1,28.0,Medio,9.5,reprobado
19.4,71.2,16.4,0,0.0,Bajo,17.9,aprobado
4.2,85.3,7.8,0,0.0,Alto,8.7,reprobado
4.7,86.2,18.9,1,12.0,Medio,15.9,aprobado
10.6,51.7,12.9,0,0.0,Alto,12.0,en_riesgo
27.7,66.6,16.0,0,0.0,Medio,20.0,aprobado
8.6,54.6,,1,23.0,Medio,14.7,aprobado
21.8,46.3,,0,0.0,Medio,15.4,aprobado
9.4,99.2,5.3,0,0.0,Alto,10.2,reprobado
,43.3,18.9,1,13.0,Medio,16.8,aprobado
18.2,76.4,,1,24.0,Medio,15.1,aprobado
11.3,88.2,13.5,0,0.0,Bajo,14.7,aprobado
23.2,72.9,18.5,1,31.0,Bajo,17.5,aprobado
4.5,80.3,16.0,1,9.0,Alto,15.2,aprobado
12.0,91.5,10.7,1,44.0,Alto,12.8,en_riesgo
13.0,98.1,19.9,0,0.0,Medio,19.6,aprobado
11.9,78.9,,0,0.0,Alto,18.7,aprobado
23.5,82.9,,0,0.0,MEDIO,20.0,aprobado
15.5,61.2,13.8,1,42.0,medio,13.6,en_riesgo
18.2,91.8,17.3,0,0.0,Bajo,15.6,aprobado
8.0,76.2,11.8,1,30.0,Medio,12.2,en_riesgo
25.3,66.3,9.3,0,0.0,Bajo,16.3,aprobado
26.5,57.6,14.8,0,0.0,Alto,18.3,aprobado
,96.9,9.3,0,0.0,Alto,18.8,aprobado
5.8,89.2,13.1,1,9.0,Bajo,10.2,reprobado
,52.5,13.7,0,0.0,Alto,18.6,aprobado
10.0,85.1,11.1,0,0.0,Bajo,13.1,en_riesgo
,62.8,9.5,0,0.0,bajo,15.5,aprobado
21.1,98.3,10.3,0,0.0,MEDIO,15.0,aprobado
16.1,50.0,5.5,0,0.0,BAJO,10.1,reprobado
,56.5,11.2,1,27.0,Medio,10.6,reprobado
8.7,86.8,12.2,0,0.0,Medio,12.9,en_riesgo
10.9,50.6,,0,0.0,bajo,13.7,en_riesgo
15.5,72.0,7.4,0,0.0,Medio,13.0,en_riesgo
12.9,60.7,18.6,0,0.0,Medio,13.2,en_riesgo
12.0,63.4,9.7,0,0.0,Bajo,11.3,en_riesgo
,57.6,9.5,1,29.0,MEDIO,9.1,reprobado
16.2,78.1,16.6,0,0.0,Bajo,16.6,aprobado
18.3,78.7,7.1,0,0.0,Bajo,12.9,en_riesgo
5.9,47.8,15.9,1,47.0,Medio,10.0,reprobado
23.6,66.4,10.6,1,15.0,Medio,14.8,aprobado
12.0,88.2,11.3,0,0.0,Bajo,12.9,en_riesgo
11.1,87.6,6.3,0,0.0,Medio,10.9,reprobado
20.1,93.8,,1,15.0,Medio,16.7,aprobado
12.1,87.4,19.3,0,0.0,Medio,16.1,aprobado
9.2,47.7,9.6,1,13.0,Alto,10.6,reprobado
5.4,73.6,8.5,1,27.0,Medio,8.7,reprobado
14.1,88.1,5.8,1,10.0,Medio,12.3,en_riesgo
12.2,74.2,8.3,0,0.0,Medio,10.1,reprobado
24.2,81.6,5.4,0,0.0,Medio,15.6,aprobado
11.7,98.1,17.5,1,35.0,Alto,13.3,en_riesgo
27.5,82.7,19.8,0,0.0,MEDIO,19.2,aprobado
28.7,58.2,6.4,1,12.0,Bajo,14.7,aprobado
20.4,96.4,6.0,1,40.0,Medio,11.9,en_riesgo
4.8,99.0,6.7,0,0.0,Bajo,8.3,reprobado
29.1,84.6,19.1,0,0.0,Medio,20.0,aprobado
8.8,50.0,16.3,1,18.0,Medio,11.5,en_riesgo
27.1,87.2,9.6,0,0.0,BAJO,18.1,aprobado
2.0,85.7,8.8,1,32.0,Alto,7.6,reprobado
25.0,64.7,17.5,0,0.0,Bajo,17.1,aprobado
20.6,96.3,18.5,1,34.0,Medio,18.8,aprobado
2.4,60.5,17.5,0,0.0,Alto,12.1,en_riesgo
3.9,92.0,19.7,0,0.0,Bajo,16.1,aprobado
6.6,79.9,19.2,0,0.0,Bajo,12.3,en_riesgo
27.7,60.7,10.2,0,0.0,Alto,16.4,aprobado
15.4,57.9,5.2,0,0.0,Medio,10.1,reprobado
,53.8,16.8,1,8.0,Bajo,14.4,aprobado
18.4,86.9,18.9,0,0.0,Alto,20.0,aprobado
21.7,83.2,16.6,0,0.0,MEDIO,18.4,aprobado
16.8,86.7,12.6,1,36.0,Medio,10.2,reprobado
,79.8,11.7,1,43.0,Medio,10.0,reprobado
