ciudad,temperatura_c,humedad_pct,velocidad_viento_kmh,num_vehiculos_zona,nivel_pm25,indice_calidad_aire,nivel_alerta
Arequipa,12.2,79.5,20.5,11139.0,129.46,307.6,danino
Trujillo,14.3,77.8,3.3,24357.0,121.11,351.1,danino
Trujillo,17.8,52.7,17.3,20168.0,101.63,281.2,danino
Cusco,33.5,78.7,26.1,8783.0,118.06,256.6,danino
Cusco,24.5,70.3,35.3,20377.0,41.69,147.7,danino
Piura,14.7,77.1,19.3,5584.0,23.69,86.8,moderado
Piura,11.5,87.7,9.8,35317.0,8.03,163.4,danino
Piura,27.9,,24.2,46556.0,102.02,358.3,danino
Cusco,22.9,37.1,36.1,12412.0,27.06,80.0,moderado
Trujillo,17.5,55.1,34.0,5948.0,39.44,121.7,danino
Trujillo,31.5,40.8,36.1,13468.0,25.07,115.6,danino
Lima,12.9,87.9,17.1,38937.0,44.79,281.6,danino
Piura,10.6,60.8,5.7,22350.0,139.58,367.5,danino
Arequipa,24.7,70.2,11.8,36038.0,90.72,329.6,danino
Lima,33.6,75.6,5.8,13187.0,48.39,205.6,danino
Trujillo,17.8,,35.2,45434.0,137.98,392.5,danino
Trujillo,18.9,72.1,6.2,11077.0,33.08,137.6,danino
Arequipa,15.1,54.9,28.1,21544.0,140.13,350.6,danino
Cusco,26.3,87.8,25.1,46689.0,47.82,254.2,danino
Trujillo,12.9,63.6,12.1,18037.0,129.66,343.2,danino
Lima,26.2,80.0,9.0,8610.0,127.25,342.8,danino
Arequipa,19.1,50.8,10.6,11893.0,,283.8,danino
Trujillo,20.8,89.5,29.8,45633.0,70.72,307.3,danino
Trujillo,34.5,65.0,14.1,12818.0,139.35,337.6,danino
Piura,15.5,56.3,37.5,47729.0,59.17,263.8,danino
Cusco,25.5,55.5,29.0,42511.0,64.26,274.5,danino
Cusco,31.6,76.9,4.8,29433.0,104.98,333.4,danino
Arequipa,28.0,91.4,28.5,9240.0,44.53,151.5,danino
Piura,13.7,65.7,30.7,39445.0,115.41,343.0,danino
Piura,28.6,50.4,13.5,1910.0,12.04,79.3,moderado
Piura,23.4,60.2,10.6,12457.0,99.75,259.4,danino
Cusco,34.5,70.8,16.7,29644.0,90.06,302.0,danino
Trujillo,17.8,79.7,26.1,19453.0,70.67,208.1,danino
Cusco,30.3,86.6,31.2,26463.0,103.95,293.8,danino
Cusco,25.6,67.7,7.8,39018.0,135.97,420.0,danino
Trujillo,10.3,87.8,13.0,11843.0,130.79,325.8,danino
Arequipa,19.6,51.3,15.4,49668.0,25.69,251.1,danino
Piura,30.4,83.6,13.0,30152.0,115.45,343.2,danino
Cusco,23.5,93.5,21.0,37716.0,8.3,168.8,danino
Arequipa,15.6,,8.4,4905.0,93.81,249.1,danino
Lima,25.0,62.0,17.8,22537.0,32.79,215.7,danino
Piura,12.9,70.4,12.9,33467.0,104.88,323.8,danino
Arequipa,11.4,40.9,10.1,1455.0,5.6,73.5,moderado
Trujillo,12.4,64.7,12.5,21272.0,146.09,377.8,danino
Lima,29.2,,5.8,29257.0,97.8,359.9,danino
Lima,27.3,94.6,35.1,47262.0,22.0,227.6,danino
Trujillo,20.8,82.6,4.6,24082.0,143.62,391.5,danino
Piura,12.5,62.3,7.6,16857.0,65.23,225.8,danino
Cusco,21.1,86.1,8.2,35744.0,129.36,385.6,danino
Lima,20.7,35.0,39.2,30683.0,41.01,227.4,danino
Cusco,18.8,39.2,34.5,28880.0,114.81,301.8,danino
Cusco,34.1,78.0,18.3,15925.0,47.93,163.8,danino
piura,25.0,39.8,9.7,1546.0,54.8,170.4,danino
Lima,13.1,89.2,10.9,9199.0,33.89,165.8,danino
Arequipa,11.8,44.7,8.2,24833.0,60.91,247.4,danino
Cusco,11.1,,7.5,23191.0,103.28,285.4,danino
Trujillo,14.1,36.1,15.9,23099.0,74.84,223.0,danino
Trujillo,19.7,84.2,24.1,3567.0,56.4,134.6,danino
arequipa,20.4,84.9,11.9,311594.0,66.15,184.9,danino
Arequipa,29.1,63.1,25.4,11628.0,81.89,233.9,danino
Trujillo,15.8,79.6,27.7,15287.0,92.64,239.0,danino
Piura,18.5,69.8,18.3,29915.0,118.49,320.4,danino
Piura,20.8,56.3,19.9,29292.0,106.71,304.2,danino
Cusco,16.7,88.0,33.5,36445.0,43.41,202.7,danino
Cusco,23.2,37.5,11.7,32618.0,,243.8,danino
Arequipa,12.2,86.1,21.4,47240.0,76.81,322.5,danino
Cusco,21.7,62.8,24.6,22767.0,25.79,136.5,danino
Piura,11.6,77.1,38.5,38092.0,67.56,247.9,danino
Piura,23.4,64.0,39.2,37391.0,91.31,292.1,danino
Piura,10.6,41.4,38.4,39619.0,,298.8,danino
Arequipa,17.9,,30.0,26396.0,73.89,244.9,danino
Trujillo,20.9,59.9,17.0,16928.0,138.81,348.4,danino
Trujillo,31.0,72.4,30.8,23736.0,94.62,299.2,danino
Lima,13.6,46.5,27.5,37634.0,136.89,423.3,danino
Cusco,15.0,57.1,2.8,1576.0,76.19,203.7,danino
Cusco,11.6,47.9,7.8,41347.0,76.45,315.3,danino
Lima,12.1,34.2,22.0,21880.0,21.23,190.9,danino
Trujillo,17.3,55.7,39.9,29319.0,109.75,304.1,danino
Trujillo,13.9,94.2,21.5,22566.0,23.95,128.6,danino
Cusco,26.2,74.0,33.9,15746.0,,159.9,danino
Piura,22.9,58.4,10.4,38951.0,19.97,192.8,danino
Trujillo,17.4,42.3,27.0,27067.0,41.29,193.2,danino
Cusco,27.9,57.5,15.2,29364.0,81.45,287.0,danino
Arequipa,23.8,69.3,5.2,39672.0,63.81,305.5,danino
Trujillo,16.5,84.7,28.9,17400.0,42.97,165.2,danino
Arequipa,13.5,36.4,14.0,7187.0,40.21,144.1,danino
Lima,18.2,65.4,38.6,45861.0,106.51,353.5,danino
Cusco,28.2,61.3,22.1,41114.0,11.74,192.5,danino
Lima,22.4,60.7,34.1,308596.0,24.68,158.3,danino
AREQUIPA,33.6,31.0,33.2,3758.0,40.25,119.8,danino
Cusco,25.0,62.4,23.5,25843.0,84.55,240.6,danino
Piura,10.0,83.5,12.6,46630.0,28.03,239.4,danino
Lima,34.9,72.0,32.2,15730.0,97.52,266.4,danino
Arequipa,34.0,71.8,3.5,12881.0,,256.0,danino
Cusco,34.6,63.9,35.1,7492.0,,138.2,danino
Trujillo,14.7,45.1,18.3,48419.0,,415.8,danino
Arequipa,26.6,47.5,15.7,40651.0,79.93,306.8,danino
arequipa,27.5,55.4,25.2,34518.0,23.12,186.9,danino
Arequipa,15.0,78.9,22.7,14894.0,88.15,249.2,danino
Arequipa,28.3,50.4,13.1,18112.0,95.0,307.3,danino
Piura,12.7,65.3,25.3,37361.0,15.97,179.8,danino
Cusco,33.1,56.9,20.2,14570.0,,257.5,danino
cusco,28.4,62.7,37.3,5736.0,111.35,245.5,danino
Cusco,18.7,77.8,20.6,8478.0,140.46,291.3,danino
Piura,32.5,55.0,11.3,26187.0,59.92,240.5,danino
Cusco,24.5,72.6,36.2,5373.0,119.39,240.5,danino
Trujillo,30.1,68.6,3.9,33534.0,95.26,341.9,danino
Arequipa,34.8,61.7,25.3,18843.0,93.41,261.8,danino
LIMA,32.5,59.1,33.3,2324.0,117.92,276.5,danino
Arequipa,20.1,39.4,25.7,19463.0,33.12,147.6,danino
Piura,15.5,50.4,34.6,8941.0,47.46,128.0,danino
Cusco,12.1,60.4,17.4,36270.0,97.13,319.1,danino
Trujillo,33.1,70.9,33.1,6954.0,88.12,219.5,danino
Lima,19.6,,2.7,37819.0,79.25,351.0,danino
Lima,25.0,71.4,38.9,24417.0,113.52,318.7,danino
arequipa,23.8,56.0,33.1,4136.0,80.84,216.8,danino
Lima,29.5,88.6,23.0,18022.0,19.22,176.4,danino
Arequipa,26.7,93.4,19.7,22227.0,96.89,296.5,danino
Piura,19.2,,19.9,46277.0,26.62,233.1,danino
Lima,22.0,93.5,25.6,35375.0,34.41,232.4,danino
Trujillo,26.9,81.5,15.8,23272.0,53.52,222.5,danino
Trujillo,14.4,40.1,4.6,12483.0,,201.0,danino
Arequipa,34.5,31.3,23.8,24153.0,116.09,330.3,danino
Trujillo,28.2,,13.0,6747.0,,257.4,danino
Lima,34.9,73.1,40.0,31624.0,6.87,162.0,danino
Lima,34.8,81.8,11.0,47380.0,115.85,428.7,danino
Lima,20.8,74.0,13.8,33725.0,11.37,193.9,danino
Cusco,18.0,82.7,33.5,19583.0,,241.5,danino
Cusco,34.7,63.5,18.7,8351.0,72.12,205.9,danino
Piura,28.6,81.5,33.9,49465.0,,389.5,danino
trujillo,29.7,60.0,37.9,36095.0,112.65,335.8,danino
Trujillo,28.4,76.7,8.6,20624.0,126.01,337.6,danino
Cusco,13.0,89.7,36.7,18103.0,,281.1,danino
Arequipa,22.7,90.8,16.3,10899.0,117.43,297.3,danino
TRUJILLO,27.2,92.7,9.8,25877.0,10.88,147.5,danino
Cusco,25.9,,15.9,33213.0,68.75,273.5,danino
Cusco,26.4,,38.4,16967.0,51.1,163.2,danino
Cusco,30.1,43.7,28.5,33196.0,34.0,171.9,danino
Piura,22.3,49.5,38.7,42891.0,11.32,166.6,danino
Cusco,30.2,43.0,23.2,43738.0,11.34,179.9,danino
Trujillo,34.8,57.3,19.7,8972.0,62.19,192.0,danino
Trujillo,32.2,47.2,36.9,23798.0,34.2,152.3,danino
Arequipa,27.4,57.9,34.8,19964.0,72.18,220.3,danino
Lima,29.0,43.6,9.2,38823.0,32.74,254.6,danino
Trujillo,30.4,51.9,4.2,4313.0,126.93,297.5,danino
Piura,12.7,70.8,6.9,40788.0,122.18,379.7,danino
Arequipa,12.3,91.8,14.5,47267.0,,398.0,danino
Cusco,27.2,33.2,25.0,31746.0,22.49,163.3,danino
Trujillo,25.0,58.2,7.7,11129.0,,333.9,danino
Lima,13.8,93.4,12.8,26241.0,137.96,408.7,danino
Trujillo,12.8,61.6,23.2,37195.0,31.61,199.3,danino
Arequipa,11.0,79.8,8.8,40179.0,112.14,391.9,danino
Arequipa,22.2,90.4,26.9,767.0,12.59,84.7,moderado
Arequipa,34.6,84.3,12.6,6303.0,27.73,130.0,danino
Piura,29.0,54.5,20.4,15066.0,124.89,309.5,danino
Piura,10.5,44.4,14.3,4891.0,66.3,178.4,danino
Lima,22.0,77.2,4.4,17974.0,43.06,235.6,danino
Lima,11.0,47.8,23.2,2445.0,89.55,242.7,danino
Trujillo,23.4,70.7,29.7,25235.0,53.7,195.1,danino
Cusco,26.4,79.1,21.0,44111.0,97.66,333.6,danino
Trujillo,33.9,90.5,18.3,15425.0,146.79,365.2,danino
Piura,19.2,76.4,26.1,36522.0,116.88,341.1,danino
Arequipa,25.9,88.2,32.8,49036.0,21.68,220.4,danino
Cusco,18.5,,36.6,21749.0,62.53,191.5,danino
Lima,20.1,,16.6,8705.0,40.27,156.6,danino
Piura,18.7,45.6,8.0,21935.0,61.89,214.0,danino
Cusco,32.5,85.2,10.8,25543.0,84.64,269.2,danino
Lima,11.3,35.2,5.0,38703.0,28.58,247.8,danino
Cusco,11.0,69.1,19.8,24863.0,147.19,375.5,danino
Piura,17.9,,20.4,33919.0,124.24,349.3,danino
Lima,29.4,33.8,26.3,44417.0,40.09,257.5,danino
LIMA,19.1,50.8,26.1,47287.0,101.87,396.5,danino
Trujillo,23.9,71.8,11.8,47484.0,131.06,414.1,danino
Trujillo,11.8,,11.6,4113.0,101.64,246.8,danino
Arequipa,27.6,45.8,5.2,29611.0,90.61,319.6,danino
Piura,11.8,35.5,13.8,39238.0,54.24,249.4,danino
Trujillo,19.8,50.5,15.8,44922.0,44.78,279.7,danino
Piura,29.3,67.7,33.5,6901.0,59.22,156.0,danino
Trujillo,34.1,43.9,29.4,7943.0,42.08,129.9,danino
Lima,21.8,51.6,33.5,31481.0,53.19,265.0,danino
Arequipa,33.7,68.8,15.8,20123.0,26.71,188.8,danino
Trujillo,23.3,64.9,38.8,32989.0,,377.5,danino
Cusco,27.0,,22.3,24344.0,88.2,261.2,danino
Cusco,10.9,93.8,23.9,34102.0,8.52,140.9,danino
Trujillo,24.6,60.4,18.4,3758.0,131.37,271.0,danino
Cusco,18.0,35.3,23.6,1289.0,14.41,55.3,moderado
Trujillo,26.3,43.0,35.5,16440.0,74.54,211.2,danino
Cusco,24.6,33.7,32.9,16666.0,121.84,280.0,danino
Arequipa,22.8,52.7,15.1,35323.0,54.83,272.4,danino
Cusco,26.4,88.5,24.0,47615.0,112.88,372.7,danino
Piura,21.6,62.2,9.5,44223.0,113.71,387.8,danino
Cusco,25.8,88.0,39.6,17885.0,30.72,127.1,danino
Trujillo,28.9,39.8,2.8,14177.0,10.3,120.0,danino
Trujillo,32.8,67.0,22.6,4294.0,146.47,330.0,danino
Lima,21.9,54.4,8.0,3665.0,12.5,114.5,danino
Trujillo,19.3,82.5,28.1,32632.0,37.56,191.2,danino
Arequipa,22.9,63.9,4.4,13777.0,57.91,200.1,danino
arequipa,10.0,94.3,29.1,29873.0,,394.8,danino
Cusco,34.5,50.1,8.0,47962.0,21.73,225.0,danino
Trujillo,25.5,35.7,21.0,46553.0,42.74,261.5,danino
Lima,27.1,64.6,20.5,35293.0,116.88,381.9,danino
Arequipa,19.2,44.3,21.1,41862.0,68.68,307.6,danino
Trujillo,19.0,85.5,7.4,14894.0,16.33,112.9,danino
Lima,13.8,43.7,8.4,29443.0,,349.3,danino
Arequipa,20.2,54.7,16.3,47322.0,92.84,362.4,danino
Arequipa,27.0,81.7,36.5,8028.0,127.73,293.8,danino
Piura,12.9,86.9,26.0,10006.0,98.7,226.6,danino
Piura,22.8,32.9,16.5,31185.0,80.0,250.7,danino
Cusco,13.0,89.0,28.6,26924.0,44.82,184.6,danino
Trujillo,25.3,47.1,19.1,17505.0,105.45,291.1,danino
Lima,10.5,76.6,9.1,39351.0,27.64,251.5,danino
Cusco,12.2,55.0,8.5,29039.0,67.84,240.2,danino
Piura,10.7,76.5,31.3,21653.0,41.38,158.0,danino
Cusco,15.1,54.5,9.8,4205.0,40.88,116.2,danino
Cusco,29.1,67.6,33.1,210432.0,,201.4,danino
Lima,21.8,57.3,5.0,15789.0,146.45,403.0,danino
Lima,34.3,81.1,13.3,34956.0,23.11,256.8,danino
Lima,16.3,92.4,12.9,26372.0,5.8,160.7,danino
Arequipa,11.4,51.3,3.0,43358.0,134.4,426.4,danino
Cusco,13.9,70.2,37.1,11639.0,8.61,45.8,bueno
Arequipa,20.3,57.7,37.8,4488.0,129.98,264.8,danino
arequipa,22.3,43.6,13.8,41033.0,71.25,314.8,danino
trujillo,17.5,82.6,19.2,13439.0,106.43,264.2,danino
Piura,17.1,77.3,32.3,41660.0,,278.1,danino
Piura,17.5,74.7,3.0,39920.0,129.5,408.1,danino
LIMA,15.9,85.4,10.1,687.0,95.31,239.5,danino
Arequipa,26.8,93.4,3.2,48277.0,96.78,387.8,danino
Trujillo,10.8,46.9,4.4,49947.0,6.83,219.0,danino
Lima,10.3,54.4,8.9,46338.0,112.05,404.4,danino
Arequipa,32.0,30.1,11.3,48679.0,112.08,424.4,danino
Trujillo,16.4,57.9,38.8,47446.0,122.98,391.4,danino
Arequipa,11.2,,19.3,29689.0,5.56,140.5,danino
Cusco,22.2,60.0,28.6,34705.0,93.51,293.1,danino
Piura,25.3,61.3,30.3,48829.0,96.62,341.1,danino
Arequipa,22.4,69.9,39.8,4800.0,22.54,79.7,moderado
Cusco,21.1,89.0,6.2,32404.0,22.06,191.4,danino
AREQUIPA,10.6,47.1,27.9,26644.0,76.16,251.4,danino
Trujillo,22.2,90.5,9.8,1521.0,13.82,79.7,moderado
PIURA,19.7,54.6,23.9,35150.0,55.54,227.3,danino
Lima,18.0,48.0,17.7,49033.0,45.03,290.3,danino
Trujillo,12.7,33.1,19.9,47273.0,25.65,220.7,danino
Arequipa,28.7,82.2,36.1,32446.0,95.46,319.4,danino
Trujillo,20.3,69.4,39.2,10189.0,27.45,82.6,moderado
Piura,20.9,63.1,16.3,10393.0,60.01,175.1,danino
arequipa,15.1,92.9,2.5,16399.0,81.13,264.5,danino
Piura,32.6,67.7,20.3,46931.0,133.48,406.3,danino
Cusco,10.4,74.9,7.3,13822.0,67.64,201.1,danino
Arequipa,24.1,40.0,37.0,750.0,68.32,137.9,danino
Arequipa,23.8,71.3,13.9,13320.0,43.28,183.4,danino
Piura,20.3,61.5,30.4,12962.0,114.24,275.2,danino
Trujillo,27.3,92.3,6.7,48238.0,60.04,306.2,danino
Trujillo,27.9,35.9,9.6,268105.0,92.14,320.0,danino
Cusco,21.7,81.1,5.1,49057.0,72.61,322.7,danino
Piura,16.3,94.1,39.9,36630.0,8.24,128.7,danino
Piura,22.2,46.2,17.1,9256.0,14.3,92.9,moderado
Trujillo,11.0,69.9,33.5,42867.0,21.02,183.4,danino
Piura,13.8,35.6,6.5,24924.0,147.63,390.5,danino
Cusco,12.7,81.9,4.5,15395.0,44.41,188.5,danino
Cusco,15.2,94.9,12.6,2360.0,72.44,189.1,danino
Trujillo,34.4,69.4,25.9,13184.0,140.33,335.6,danino
Lima,28.1,60.6,39.6,47872.0,62.51,310.3,danino
Piura,12.5,85.9,14.2,18114.0,96.6,274.2,danino
Piura,26.7,,21.0,21338.0,32.43,159.5,danino
Lima,34.5,47.8,30.6,20698.0,38.54,209.0,danino
Cusco,26.5,48.4,23.3,35655.0,104.21,324.4,danino
Trujillo,16.0,37.4,3.7,10266.0,136.14,327.6,danino
Lima,22.8,62.2,4.5,31620.0,93.09,349.1,danino
Piura,12.8,50.9,31.2,26274.0,,116.2,danino
Arequipa,14.7,68.1,33.7,19052.0,121.92,315.0,danino
Trujillo,25.6,54.5,22.1,17972.0,9.37,119.1,danino
Arequipa,16.7,39.2,4.0,48805.0,57.5,325.2,danino
Cusco,13.0,30.1,12.5,35988.0,140.48,400.7,danino
Piura,30.8,72.8,12.4,40775.0,66.62,301.0,danino
Piura,23.4,73.9,10.6,33492.0,143.98,416.4,danino
Arequipa,29.0,71.1,16.7,28667.0,134.15,387.3,danino
Piura,30.5,72.0,31.8,12195.0,7.82,83.8,moderado
Piura,15.6,40.7,22.8,42725.0,,210.1,danino
Trujillo,24.4,72.9,15.2,2127.0,70.02,167.9,danino
Trujillo,18.7,36.1,37.9,13228.0,12.25,75.1,moderado
Trujillo,12.5,40.3,11.0,37040.0,44.63,225.6,danino
Piura,13.4,82.9,5.6,34452.0,50.54,250.0,danino
Arequipa,13.1,36.8,34.7,33794.0,21.91,156.3,danino
Cusco,28.8,62.2,22.1,24497.0,63.72,244.3,danino
Cusco,14.7,88.9,25.2,45036.0,79.01,300.5,danino
Piura,34.2,49.0,2.3,26016.0,128.67,391.6,danino
Lima,12.4,53.0,39.0,14589.0,114.97,277.2,danino
Piura,16.8,55.0,18.2,42608.0,71.66,300.9,danino
Lima,18.7,40.7,30.2,13986.0,10.04,138.5,danino
Trujillo,23.6,,19.2,14927.0,133.03,315.3,danino
Trujillo,31.5,80.7,32.7,2497.0,56.3,139.6,danino
AREQUIPA,27.3,42.8,4.8,33789.0,111.34,375.4,danino
Arequipa,19.3,58.1,17.7,38088.0,21.79,199.4,danino
PIURA,32.3,43.7,20.0,44628.0,18.96,214.4,danino
Piura,27.9,44.8,2.5,18839.0,87.09,277.8,danino
Arequipa,25.6,60.5,2.4,13790.0,19.4,159.7,danino
Cusco,22.2,68.3,5.2,39690.0,29.8,214.6,danino
Piura,14.8,38.7,8.8,26845.0,57.07,231.6,danino
Lima,11.0,,36.4,46982.0,53.66,284.8,danino
Trujillo,18.1,67.9,27.7,21204.0,87.37,242.7,danino
Piura,23.7,42.7,12.3,48732.0,117.09,383.5,danino
Trujillo,18.3,54.4,35.0,7049.0,50.9,138.0,danino
Trujillo,23.1,59.2,30.1,27849.0,79.26,270.1,danino
Trujillo,34.3,73.2,16.0,20091.0,146.53,390.4,danino
Arequipa,12.7,67.6,13.5,26577.0,9.48,158.5,danino
Arequipa,11.9,82.4,9.2,44642.0,113.43,399.6,danino
Arequipa,10.2,33.8,5.9,31837.0,115.28,357.0,danino
Cusco,31.0,53.6,30.5,38165.0,27.06,188.0,danino
Piura,12.7,33.2,37.4,18614.0,147.76,358.2,danino
Piura,20.6,81.5,26.1,44406.0,31.46,208.2,danino
Arequipa,33.1,56.2,30.7,33284.0,105.58,346.5,danino
Piura,13.1,63.7,4.5,333871.0,90.35,347.7,danino
Trujillo,23.4,63.6,34.3,6807.0,68.29,173.5,danino
Trujillo,31.7,63.4,24.6,9431.0,139.8,317.8,danino
Lima,28.0,84.4,22.3,17970.0,17.26,181.9,danino
Cusco,24.4,53.3,21.2,10688.0,110.35,262.4,danino
Arequipa,24.9,74.7,36.8,36241.0,133.3,377.1,danino
Piura,29.0,,25.8,5460.0,10.33,71.4,moderado
Trujillo,33.2,90.1,2.2,24735.0,51.33,226.3,danino
Arequipa,15.5,,30.9,363295.0,42.0,137.3,danino
Piura,26.7,51.7,21.0,40885.0,146.58,429.8,danino
Piura,28.1,93.6,21.8,39470.0,99.52,328.3,danino
Trujillo,27.7,85.2,25.4,6010.0,39.21,113.2,danino
piura,33.1,48.6,23.5,25664.0,113.57,322.8,danino
Arequipa,34.7,55.4,32.1,1376.0,124.02,262.6,danino
Cusco,18.8,60.0,8.0,35915.0,138.53,400.0,danino
Lima,20.4,59.7,39.5,35764.0,132.45,383.7,danino
Lima,12.5,,12.8,345977.0,,321.0,danino
Cusco,23.8,51.5,8.5,8972.0,86.07,206.7,danino
Lima,21.9,54.7,27.9,43633.0,141.17,453.4,danino
arequipa,25.2,70.5,9.1,46782.0,18.16,250.5,danino
Arequipa,16.0,89.9,5.9,37500.0,137.65,408.1,danino
Piura,17.4,,29.3,6855.0,73.05,178.8,danino
Trujillo,28.9,63.6,17.2,48823.0,89.94,372.1,danino
Piura,14.4,46.5,24.5,20471.0,114.75,297.3,danino
Trujillo,26.0,41.6,4.8,16833.0,25.08,162.5,danino
Lima,25.7,47.8,12.2,41509.0,60.71,326.0,danino
Lima,10.9,89.3,2.1,9184.0,135.18,371.6,danino
Trujillo,25.5,84.6,28.7,12855.0,141.69,333.8,danino
Piura,34.9,63.2,19.8,12680.0,37.78,154.8,danino
Cusco,16.9,71.4,39.5,26915.0,31.58,134.7,danino
Lima,22.7,71.6,15.5,45832.0,133.33,446.9,danino
Cusco,22.3,70.1,4.1,31100.0,86.61,302.9,danino
Arequipa,29.0,80.9,32.8,19678.0,35.1,173.5,danino
Trujillo,32.4,45.1,10.1,5414.0,,313.7,danino
Lima,17.0,,5.4,28098.0,127.26,391.1,danino
Piura,17.9,85.3,29.6,13821.0,27.48,118.3,danino
Arequipa,18.9,41.1,5.5,25818.0,79.47,297.9,danino
Trujillo,25.3,44.9,19.1,16706.0,65.14,228.1,danino
Cusco,20.3,71.7,26.4,30966.0,69.54,242.3,danino
Trujillo,18.9,79.5,21.9,10594.0,146.24,334.6,danino
Lima,30.2,71.8,31.7,26185.0,143.43,387.3,danino
Trujillo,23.8,92.5,36.2,46352.0,24.34,217.0,danino
arequipa,23.1,89.4,26.7,11472.0,24.69,117.6,danino
Cusco,34.4,58.2,11.0,270551.0,60.04,274.6,danino
Lima,30.2,,34.1,28353.0,,368.8,danino
Cusco,29.2,40.5,6.4,26600.0,44.14,227.6,danino
Cusco,24.0,84.1,25.0,44500.0,25.29,185.3,danino
Cusco,19.9,64.5,30.1,28940.0,,268.8,danino
Piura,13.6,32.4,19.5,21635.0,64.37,217.2,danino
cusco,28.8,89.8,22.7,36650.0,55.79,247.9,danino
Trujillo,23.0,48.2,2.2,6390.0,24.16,122.8,danino
Arequipa,18.1,,22.4,27672.0,34.82,198.8,danino
Lima,15.5,83.0,8.1,8902.0,104.27,278.9,danino
Piura,33.4,40.1,4.2,3231.0,55.21,160.4,danino
lima,16.0,89.7,2.7,348933.0,60.02,204.9,danino
Trujillo,34.8,41.5,29.4,49580.0,57.29,294.7,danino
Arequipa,19.0,37.9,14.4,44341.0,96.74,361.2,danino
Lima,29.7,68.6,12.9,25233.0,39.39,231.1,danino
Cusco,13.4,,37.8,21276.0,145.03,336.8,danino
Arequipa,15.0,75.5,25.0,30759.0,,337.8,danino
Cusco,10.1,61.1,20.6,46239.0,129.1,412.1,danino
Trujillo,22.6,31.0,7.3,23446.0,,285.1,danino
Cusco,26.3,94.3,12.9,1806.0,59.44,142.5,danino
Lima,32.1,90.4,2.6,5457.0,141.1,373.8,danino
Cusco,30.9,92.9,14.8,22145.0,56.49,194.0,danino
Arequipa,13.5,38.7,18.4,28843.0,60.34,251.4,danino
Lima,24.6,61.5,11.1,21660.0,10.07,170.2,danino
Cusco,10.6,49.1,5.7,35793.0,92.64,319.5,danino
Piura,32.1,,29.1,25295.0,34.2,176.5,danino
Arequipa,20.9,84.3,17.5,7975.0,14.44,121.5,danino
Trujillo,31.4,82.8,17.6,21455.0,147.15,367.3,danino
Lima,23.0,82.5,6.1,6805.0,132.49,343.8,danino
Arequipa,19.9,81.6,14.4,38115.0,,249.8,danino
Cusco,22.4,90.3,22.3,42571.0,20.42,193.2,danino
Lima,21.1,74.7,7.9,43657.0,137.31,476.1,danino
Trujillo,22.7,68.4,17.9,6019.0,149.11,322.6,danino
Piura,31.2,63.6,9.6,21767.0,69.99,239.9,danino
Lima,30.8,,38.0,28341.0,26.66,185.9,danino
Cusco,15.0,85.7,11.9,590.0,62.0,165.6,danino
Piura,31.0,92.6,11.4,37940.0,111.71,376.9,danino
Trujillo,26.9,40.4,19.1,31956.0,9.36,175.3,danino
Cusco,33.7,82.9,26.7,39928.0,80.73,301.1,danino
Cusco,14.0,80.4,7.5,2744.0,35.44,106.5,danino
Piura,23.2,,8.1,42527.0,72.12,289.6,danino
Trujillo,33.6,74.8,37.8,37539.0,137.81,389.1,danino
Lima,14.6,35.7,23.6,42790.0,127.69,408.7,danino
Piura,10.6,71.6,16.5,30391.0,65.26,259.5,danino
Trujillo,15.3,87.9,28.6,37277.0,19.53,157.0,danino
LIMA,16.2,61.7,10.9,37254.0,113.66,404.6,danino
Piura,30.1,78.7,5.5,32843.0,79.97,305.2,danino
Cusco,24.2,89.5,17.5,8926.0,41.61,142.2,danino
Trujillo,10.3,55.1,7.3,31089.0,43.12,207.4,danino
Arequipa,31.9,52.9,30.3,27551.0,,331.4,danino
cusco,11.9,78.4,24.6,13305.0,95.78,221.4,danino
Piura,23.5,49.9,32.2,21707.0,121.19,308.3,danino
Trujillo,10.6,71.3,18.0,35049.0,136.98,395.6,danino
TRUJILLO,11.0,,5.7,25153.0,127.54,360.6,danino
Arequipa,22.3,80.8,8.9,13116.0,18.8,133.0,danino
Cusco,22.7,64.9,23.8,34490.0,65.14,254.8,danino
Piura,13.9,40.2,8.3,3744.0,18.35,79.2,moderado
Trujillo,30.3,42.5,7.3,10198.0,135.26,339.5,danino
Trujillo,32.4,45.1,10.1,5414.0,,313.7,danino
Arequipa,12.2,40.2,37.2,7925.0,71.54,180.0,danino
Piura,20.6,76.5,10.6,5828.0,61.49,180.5,danino
Trujillo,22.2,57.9,10.4,39176.0,30.05,210.6,danino
Cusco,23.0,64.5,37.4,15238.0,78.09,205.6,danino
Lima,20.2,78.2,24.6,11148.0,,128.7,danino
Trujillo,28.8,,20.6,13871.0,85.79,239.2,danino
Lima,28.9,78.5,25.9,20931.0,65.45,248.9,danino
Trujillo,18.1,57.1,27.0,8233.0,24.58,97.6,moderado
Piura,10.3,36.7,33.1,39819.0,81.6,274.5,danino
Piura,26.9,55.8,28.2,10154.0,24.53,101.9,danino
Piura,31.8,54.7,34.5,43838.0,127.03,388.4,danino
Cusco,33.8,47.8,35.7,28025.0,121.58,332.2,danino
Arequipa,17.7,57.4,37.3,31660.0,35.68,190.8,danino
Trujillo,14.0,92.7,19.1,41531.0,61.18,279.3,danino
