id_venta,fecha,ciudad,categoria,producto,precio_unitario,cantidad,metodo_pago,total
V1007659,2025-06-30,Cusco,Tecnología,Celular,276.22,3,Efectivo,828.66
V1007660,2025-08-01,Lima,,Café,286.73,5,Yape,1433.65
V1007661,2025-06-06,Arequipa,Alimentos,Atún,236.15,5,Efectivo,1180.75
V1007662,2025-09-19,Piura,Moda,Camisa,168.13,5,Yape,840.65
V1007663,2025-10-27,Cusco,Alimentos,Atún,140.77,4,Efectivo,563.08
V1007664,2025-03-18,Cusco,Tecnología,Laptop,283.53,5,Plin,1417.65
V1007665,2025-05-23,Cusco,Alimentos,Arroz,240.76,4,Tarjeta,963.04
V1007666,2025-10-22,Arequipa,Hogar,Aspiradora,60.84,5,Plin,304.2
V1007667,2025-08-03,Trujillo,Moda,Pantalón,493.11,4,Plin,1972.44
V1007668,2025-10-29,Cusco,Belleza,Crema,20.06,4,Plin,80.24
V1007669,2025-10-16,Piura,Moda,Camisa,342.49,3,Efectivo,1027.47
V1007670,2025-09-07,Cusco,Tecnología,Laptop,433.6,1,,433.6
V1007671,2025-04-10,Cusco,Moda,Zapatillas,391.18,4,Efectivo,1564.72
V1007672,2025-07-05,Trujillo,Belleza,Shampoo,28.16,3,Tarjeta,84.48
V1007673,2025-10-15,Piura,Belleza,Shampoo,304.18,4,Efectivo,1216.72
V1007674,2025-08-19,Arequipa,Belleza,Crema,12.56,3,Efectivo,37.68
V1007675,2025-02-01,Lima,Belleza,Perfume,163.3,5,Tarjeta,816.5
V1007676,2025-01-20,Lima,Tecnología,Laptop,335.94,2,Tarjeta,671.88
V1007677,2025-03-27,Arequipa,Tecnología,Laptop,364.34,3,Tarjeta,1093.02
V1007678,2025-11-14,Arequipa,Belleza,Perfume,352.35,2,Plin,704.7
V1007679,2025-11-11,Piura,Hogar,Microondas,491.74,1,Plin,491.74
V1007680,2025-07-02,Arequipa,Moda,Zapatillas,276.81,4,Efectivo,1107.24
V1007681,2025-01-09,Piura,Alimentos,Atún,245.47,4,Plin,981.88
V1007682,2025-11-19,Trujillo,Tecnología,Tablet,155.66,1,Plin,155.66
V1007683,2025-09-01,Lima,Tecnología,Audífonos,396.05,4,Plin,1584.2
V1007684,2025-05-14,Cusco,Moda,Zapatillas,125.18,3,Tarjeta,375.54
V1007685,2025-08-18,Arequipa,Tecnología,Audífonos,206.88,2,Yape,413.76
V1007686,2025-01-09,Piura,Alimentos,Café,461.85,3,Tarjeta,1385.55
V1007687,2025-03-01,Piura,Tecnología,Laptop,18.47,4,Efectivo,73.88
V1007688,2025-07-05,Lima,Belleza,Perfume,122.25,5,Plin,611.25
V1007689,2025-07-28,Lima,Belleza,Maquillaje,115.71,3,Tarjeta,347.13
V1007690,2025-04-26,Arequipa,Tecnología,Audífonos,454.74,4,Plin,1818.96
V1007691,2025-03-28,Cusco,Belleza,Perfume,180.7,3,Plin,542.1
V1007692,2025-07-15,Arequipa,Belleza,Perfume,110.84,4,Yape,443.36
V1007693,2025-04-07,Arequipa,Hogar,Aspiradora,330.41,3,Tarjeta,991.23
V1007694,2025-07-03,Cusco,Hogar,Microondas,20.96,3,Yape,62.88
V1007695,2025-03-01,Trujillo,Alimentos,Atún,334.75,4,Yape,1339.0
V1007696,2025-02-10,Lima,Tecnología,Laptop,297.74,5,Yape,1488.7
V1007697,2025-07-03,Lima,Tecnología,Laptop,166.51,2,Tarjeta,333.02
V1007698,2025-05-14,Trujillo,Tecnología,Audífonos,252.36,5,Plin,1261.8
V1007699,2025-08-14,Trujillo,Alimentos,Atún,413.34,3,Efectivo,1240.02
V1007700,2025-01-04,Trujillo,Alimentos,Atún,394.28,3,Plin,1182.84
V1007701,2025-01-27,Arequipa,Moda,Camisa,343.77,4,Yape,1375.08
V1007702,2025-05-18,Trujillo,Tecnología,Celular,418.03,3,Plin,1254.09
V1007703,2025-09-13,Arequipa,Belleza,Crema,412.42,5,Yape,2062.1
V1007704,2025-09-17,Cusco,,Casaca,391.12,3,Plin,1173.36
V1007705,2025-07-04,Cusco,,Microondas,290.09,2,Efectivo,580.18
V1007706,2025-08-18,Arequipa,Alimentos,Arroz,186.14,5,Tarjeta,930.7
V1007707,2025-12-15,Lima,Moda,Camisa,95.43,5,,477.15
V1007708,2025-03-10,Lima,Belleza,Perfume,474.43,2,Yape,948.86
V1007709,2025-10-28,Trujillo,Tecnología,Celular,361.46,1,Efectivo,361.46
V1007710,2025-05-27,Trujillo,,Camisa,139.95,5,Yape,699.75
V1007711,2025-03-17,Arequipa,Hogar,Olla,333.07,4,Plin,1332.28
V1007712,2025-11-08,Trujillo,Moda,Casaca,329.37,3,Yape,988.11
V1007713,2025-06-07,Arequipa,Alimentos,Atún,445.36,4,Plin,1781.44
V1007714,2025-02-26,Trujillo,Moda,Zapatillas,480.78,1,Efectivo,480.78
V1007715,2025-10-01,Cusco,Hogar,Aspiradora,129.98,3,Tarjeta,389.94
V1007716,2025-10-21,Cusco,Tecnología,Laptop,212.13,1,Plin,212.13
V1007717,2025-09-18,Piura,Hogar,Microondas,334.2,5,Plin,1671.0
V1007718,2025-11-11,Cusco,Tecnología,Tablet,163.51,3,Efectivo,490.53
V1007719,2025-11-28,Arequipa,Alimentos,Arroz,186.69,2,Yape,373.38
V1007720,2025-06-14,Trujillo,Belleza,Maquillaje,335.94,4,Efectivo,1343.76
V1007721,2025-03-10,Piura,Belleza,Perfume,415.52,1,Tarjeta,415.52
V1007722,2025-05-07,Arequipa,,Crema,184.81,3,Tarjeta,554.43
V1007723,2025-06-10,Trujillo,Tecnología,Audífonos,148.57,5,Plin,742.85
V1007724,2025-04-20,Cusco,Alimentos,Café,329.85,5,Tarjeta,1649.25
V1007725,2025-09-19,Trujillo,Hogar,Aspiradora,164.14,5,Efectivo,820.7
V1007726,2025-07-28,Arequipa,Moda,Zapatillas,71.15,2,Tarjeta,142.3
V1007727,2025-05-09,Lima,Belleza,Crema,360.4,2,Yape,720.8
V1007728,2025-12-15,Lima,Alimentos,Atún,122.57,2,Yape,245.14
V1007729,2025-10-31,Arequipa,Belleza,Perfume,360.51,5,Plin,1802.55
V1007730,2025-09-21,Arequipa,Belleza,Crema,405.2,2,Efectivo,810.4
V1007731,2025-04-21,Piura,Belleza,Crema,215.83,1,Yape,215.83
V1007732,2025-11-03,Lima,,Laptop,96.37,2,Efectivo,192.74
V1007733,2025-09-19,Piura,Hogar,Aspiradora,411.52,5,Efectivo,2057.6
V1007734,2025-10-28,Piura,Alimentos,Atún,124.47,3,Tarjeta,373.41
V1007735,2025-09-19,Lima,Moda,Casaca,317.02,5,Plin,1585.1
V1007736,2025-12-11,Cusco,Alimentos,Aceite,464.5,1,Plin,464.5
V1007737,2025-02-18,Lima,Hogar,Microondas,222.66,5,Tarjeta,1113.3
V1007738,2025-06-23,Lima,Hogar,Olla,153.24,2,Plin,306.48
V1007739,2025-03-20,Arequipa,Alimentos,Aceite,390.17,3,Yape,1170.51
V1007740,2025-10-04,Cusco,Belleza,Maquillaje,250.65,4,Tarjeta,1002.6
V1007741,2025-08-18,Lima,Hogar,Olla,456.82,4,,1827.28
V1007742,2025-01-23,Cusco,Alimentos,Aceite,433.97,1,Tarjeta,433.97
V1007743,2025-12-24,Lima,Hogar,Aspiradora,275.02,3,Tarjeta,825.06
V1007744,2025-05-10,Piura,Alimentos,Aceite,319.79,2,Plin,639.58
V1007745,2025-03-31,Piura,Tecnología,Laptop,356.98,3,Tarjeta,1070.94
V1007746,2025-05-16,Lima,Belleza,Shampoo,178.9,3,Yape,536.7
V1007747,2025-11-11,Lima,Alimentos,Aceite,338.99,4,Tarjeta,1355.96
V1007748,2025-01-20,Piura,Alimentos,Arroz,353.44,3,Tarjeta,1060.32
V1007749,2025-04-08,Lima,Tecnología,Celular,440.34,5,Plin,2201.7
V1007750,2025-06-09,Trujillo,Hogar,Aspiradora,35.42,1,Plin,35.42
V1007751,2025-12-20,Cusco,Hogar,Licuadora,150.52,1,Efectivo,150.52
V1007752,2025-12-17,Arequipa,Belleza,Shampoo,476.47,3,Yape,1429.41
V1007753,2025-01-26,Lima,Alimentos,Café,393.01,4,Tarjeta,1572.04
V1007754,2025-12-17,Arequipa,Alimentos,Café,59.29,3,Plin,177.87
V1007755,2025-08-04,Trujillo,Moda,Camisa,188.43,3,Tarjeta,565.29
V1007756,2025-09-26,Cusco,Belleza,Crema,378.07,1,Yape,378.07
V1007757,2025-01-14,Lima,Moda,Pantalón,274.14,1,Efectivo,274.14
V1007758,2025-01-24,Lima,Tecnología,Tablet,484.9,5,Efectivo,2424.5
V1007759,2025-01-02,Arequipa,Tecnología,Tablet,331.75,2,Yape,663.5
V1007760,2025-01-22,Arequipa,Alimentos,Aceite,460.36,5,Tarjeta,2301.8
V1007761,2025-10-06,Arequipa,Hogar,Microondas,238.57,5,Efectivo,1192.85
V1007762,2025-05-07,Piura,Hogar,Microondas,420.82,1,Tarjeta,420.82
V1007763,2025-07-26,Piura,Hogar,Licuadora,222.86,1,Tarjeta,222.86
V1007764,2025-05-02,Lima,Hogar,Olla,135.74,2,Efectivo,271.48
V1007765,2025-08-08,Piura,Hogar,Licuadora,317.23,4,Efectivo,1268.92
V1007766,2025-01-11,Trujillo,Alimentos,Arroz,208.8,1,,208.8
V1007767,2025-10-19,Cusco,Moda,Zapatillas,347.61,4,Plin,1390.44
V1007768,2025-08-16,Trujillo,Moda,Camisa,167.59,2,Tarjeta,335.18
V1007769,2025-02-12,Cusco,Tecnología,Laptop,457.31,2,Efectivo,914.62
V1007770,2025-01-14,Lima,Moda,Zapatillas,438.97,3,Tarjeta,1316.91
V1007771,2025-11-25,Arequipa,Tecnología,Audífonos,199.02,4,Efectivo,796.08
V1007772,2025-12-23,Cusco,Tecnología,Audífonos,497.39,3,Yape,1492.17
V1007773,2025-11-14,Lima,Moda,Casaca,495.72,4,Efectivo,1982.88
V1007774,2025-04-08,Cusco,Hogar,Olla,256.41,3,Efectivo,769.23
V1007775,2025-02-07,Trujillo,,Aspiradora,63.25,3,Tarjeta,189.75
V1007776,2025-12-31,Trujillo,Alimentos,Atún,196.35,1,Efectivo,196.35
V1007777,2025-06-24,Cusco,Hogar,Licuadora,429.74,3,,1289.22
V1007778,2025-09-12,Trujillo,Alimentos,Café,398.92,5,Efectivo,1994.6
V1007779,2025-06-29,Arequipa,Belleza,Crema,259.87,5,Plin,1299.35
V1007780,2025-03-25,Cusco,Belleza,Shampoo,207.17,3,Yape,621.51
V1007781,2025-08-23,Arequipa,,Tablet,61.91,4,Tarjeta,247.64
V1007782,2025-05-09,Arequipa,Alimentos,Aceite,117.06,2,Efectivo,234.12
V1007783,2025-11-05,Lima,,Perfume,386.27,2,,772.54
V1007784,2025-12-08,Cusco,Tecnología,Tablet,66.49,3,Efectivo,199.47
V1007785,2025-10-17,Lima,Hogar,Aspiradora,288.27,3,Tarjeta,864.81
V1007786,2025-11-24,Lima,Tecnología,Audífonos,197.53,3,Plin,592.59
V1007787,2025-10-05,Arequipa,Hogar,Licuadora,229.47,3,Yape,688.41
V1007788,2025-10-20,Trujillo,,Café,39.12,3,Tarjeta,117.36
V1007789,2025-02-21,Lima,Tecnología,Laptop,65.85,5,Tarjeta,329.25
V1007790,2025-08-06,Piura,Alimentos,Atún,354.55,5,Yape,1772.75
V1007791,2025-08-02,Arequipa,Tecnología,Laptop,156.11,3,Plin,468.33
V1007792,2025-10-28,Cusco,Hogar,Aspiradora,230.58,2,Tarjeta,461.16
V1007793,2025-05-06,Lima,Hogar,Licuadora,146.19,3,Yape,438.57
V1007794,2025-07-14,Trujillo,Hogar,Aspiradora,84.07,5,Efectivo,420.35
V1007795,2025-08-15,Cusco,,Pantalón,436.38,3,,1309.14
V1007796,2025-03-12,Piura,Moda,Zapatillas,466.94,3,Tarjeta,1400.82
V1007797,2025-02-20,Cusco,Tecnología,Tablet,113.65,5,Efectivo,568.25
V1007798,2025-04-06,Arequipa,Belleza,Crema,110.16,3,Tarjeta,330.48
V1007799,2025-10-07,Cusco,Alimentos,Aceite,344.48,1,Efectivo,344.48
V1007800,2025-03-12,Cusco,,Crema,426.24,2,Tarjeta,852.48
V1007801,2025-08-15,Piura,Moda,Camisa,428.89,5,Efectivo,2144.45
V1007802,2025-12-31,Trujillo,Hogar,Olla,412.27,3,Tarjeta,1236.81
V1007803,2025-05-04,Arequipa,Moda,Camisa,148.38,1,Tarjeta,148.38
V1007804,2025-04-08,Arequipa,Hogar,Aspiradora,475.52,2,Efectivo,951.04
V1007805,2025-06-10,Trujillo,Hogar,Olla,193.18,4,Yape,772.72
V1007806,2025-08-11,Lima,Alimentos,Arroz,248.84,5,Tarjeta,1244.2
V1007807,2025-01-03,Piura,Alimentos,Atún,176.42,2,Plin,352.84
V1007808,2025-09-24,Arequipa,Belleza,Perfume,454.58,3,Yape,1363.74
V1007809,2025-06-15,Trujillo,,Crema,219.66,1,Efectivo,219.66
V1007810,2025-05-20,Trujillo,Belleza,Shampoo,64.66,4,Efectivo,258.64
V1007811,2025-08-30,Arequipa,Hogar,Licuadora,262.54,5,Yape,1312.7
V1007812,2025-04-13,Cusco,Moda,Casaca,230.85,5,Efectivo,1154.25
V1007813,2025-09-27,Trujillo,Moda,Camisa,33.45,4,Yape,133.8
V1007814,2025-02-16,Lima,Hogar,Licuadora,233.51,1,Efectivo,233.51
V1007815,2025-01-03,Lima,Belleza,Maquillaje,41.31,1,Plin,41.31
V1007816,2025-05-22,Arequipa,Belleza,Shampoo,122.54,4,Yape,490.16
V1007817,2025-12-14,Arequipa,Moda,Zapatillas,224.71,3,Efectivo,674.13
V1007818,2025-05-20,Piura,Alimentos,Atún,460.52,2,Plin,921.04
V1007819,2025-01-01,Lima,Moda,Camisa,451.67,4,Efectivo,1806.68
V1007820,2025-01-23,Piura,Hogar,Olla,364.88,4,Plin,1459.52
V1007821,2025-08-15,Trujillo,Moda,Casaca,451.53,2,Tarjeta,903.06
V1007822,2025-01-02,Piura,Tecnología,Celular,320.87,5,Yape,1604.35
V1007823,2025-10-10,Cusco,Tecnología,Celular,213.37,5,Tarjeta,1066.85
V1007824,2025-03-08,Cusco,Moda,Casaca,157.58,3,Efectivo,472.74
V1007825,2025-09-02,Piura,Moda,Zapatillas,355.64,3,Efectivo,1066.92
V1007826,2025-12-14,Cusco,Alimentos,Atún,248.98,4,Plin,995.92
V1007827,2025-12-14,Piura,Tecnología,Celular,383.52,3,Yape,1150.56
V1007828,2025-03-21,Arequipa,Alimentos,Aceite,23.42,1,Efectivo,23.42
V1007829,2025-11-24,Arequipa,Tecnología,Audífonos,225.97,2,Tarjeta,451.94
V1007830,2025-10-02,Cusco,Alimentos,Aceite,479.5,1,Tarjeta,479.5
V1007831,2025-10-11,Cusco,Alimentos,Aceite,56.42,1,Efectivo,56.42
V1007832,2025-08-09,Lima,Hogar,Aspiradora,164.99,5,,824.95
V1007833,2025-07-14,Arequipa,Tecnología,Tablet,454.94,4,Plin,1819.76
V1007834,2025-05-28,Trujillo,Belleza,Perfume,115.4,1,Plin,115.4
V1007835,2025-10-22,Cusco,Belleza,Maquillaje,459.99,1,Tarjeta,459.99
V1007836,2025-02-02,Arequipa,Hogar,Microondas,357.4,3,Yape,1072.2
V1007837,2025-06-14,Trujillo,Alimentos,Aceite,64.93,2,Yape,129.86
V1007838,2025-11-16,Cusco,Tecnología,Tablet,439.1,4,Efectivo,1756.4
V1007839,2025-03-21,Lima,Alimentos,Arroz,107.54,4,Plin,430.16
V1007840,2025-07-05,Lima,Belleza,Perfume,155.07,3,Efectivo,465.21
V1007841,2025-02-10,Cusco,Hogar,Aspiradora,331.64,4,,1326.56
V1007842,2025-07-03,Piura,Belleza,Crema,352.08,4,Tarjeta,1408.32
V1007843,2025-05-30,Trujillo,Hogar,Microondas,135.35,1,Efectivo,135.35
V1007844,2025-09-03,Cusco,Belleza,Shampoo,101.55,1,Efectivo,101.55
V1007845,2025-10-17,Piura,Alimentos,Atún,214.12,5,Tarjeta,1070.6
V1007846,2025-02-17,Trujillo,Hogar,Microondas,383.39,3,Efectivo,1150.17
V1007847,2025-12-24,Cusco,Tecnología,Laptop,231.35,3,Yape,694.05
V1007848,2025-11-11,Trujillo,Tecnología,Audífonos,193.56,3,Yape,580.68
V1007849,2025-11-08,Arequipa,,Tablet,33.4,4,Plin,133.6
V1007850,2025-12-19,Lima,Belleza,Shampoo,126.69,5,Plin,633.45
V1007851,2025-02-25,Trujillo,Belleza,Shampoo,253.9,2,Efectivo,507.8
V1007852,2025-03-21,Arequipa,Tecnología,Celular,420.54,3,Efectivo,1261.62
V1007853,2025-07-29,Cusco,Tecnología,Laptop,193.26,3,Yape,579.78
V1007854,2025-02-20,Cusco,Belleza,Perfume,230.87,2,Tarjeta,461.74
V1007855,2025-03-20,Piura,Hogar,Olla,46.6,3,Plin,139.8
V1007856,2025-12-26,Piura,Belleza,Crema,170.8,3,Efectivo,512.4
V1007857,2025-03-15,Piura,Alimentos,Arroz,350.69,2,Efectivo,701.38
V1007858,2025-07-02,Lima,Belleza,Perfume,101.78,4,Plin,407.12
V1007859,2025-01-05,Arequipa,Moda,Pantalón,390.34,5,Plin,1951.7
V1007860,2025-02-05,Piura,Hogar,Olla,424.27,1,Tarjeta,424.27
V1007861,2025-12-18,Arequipa,Hogar,Olla,346.58,2,Plin,693.16
V1007862,2025-09-30,Piura,,Licuadora,404.85,4,Tarjeta,1619.4
V1007863,2025-08-30,Arequipa,Hogar,Aspiradora,44.39,3,Tarjeta,133.17
V1007864,2025-11-10,Cusco,Moda,Zapatillas,271.31,1,Tarjeta,271.31
V1007865,2025-10-08,Piura,Moda,Zapatillas,224.75,2,Yape,449.5
V1007866,2025-03-09,Lima,Tecnología,Celular,136.09,5,Yape,680.45
V1007867,2025-11-07,Cusco,Tecnología,Tablet,146.92,1,Tarjeta,146.92
V1007868,2025-11-22,Trujillo,Moda,Zapatillas,261.72,4,Tarjeta,1046.88
V1007869,2025-04-02,Cusco,,Tablet,54.02,5,Efectivo,270.1
V1007870,2025-10-12,Lima,Belleza,Maquillaje,225.41,2,Plin,450.82
V1007871,2025-04-28,Lima,,Pantalón,21.6,3,Plin,64.8
V1007872,2025-07-04,Piura,Belleza,Crema,281.88,5,Yape,1409.4
V1007873,2025-08-04,Lima,Alimentos,Café,253.32,1,Plin,253.32
V1007874,2025-01-30,Lima,Tecnología,Laptop,36.19,2,Plin,72.38
V1007875,2025-07-06,Lima,Hogar,Microondas,388.34,2,Efectivo,776.68
V1007876,2025-07-13,Arequipa,Alimentos,Aceite,50.93,4,Plin,203.72
V1007877,2025-02-11,Cusco,Moda,Casaca,183.4,2,Tarjeta,366.8
V1007878,2025-02-26,Cusco,Belleza,Crema,161.23,3,Plin,483.69
V1007879,2025-03-25,Cusco,,Aspiradora,392.58,5,Tarjeta,1962.9
V1007880,2025-08-31,Cusco,Tecnología,Audífonos,384.25,4,Tarjeta,1537.0
V1007881,2025-06-13,Arequipa,Alimentos,Café,19.09,3,Yape,57.27
V1007882,2025-04-17,Lima,Tecnología,Tablet,302.52,1,Plin,302.52
V1007883,2025-12-03,Arequipa,Alimentos,Café,443.82,3,Yape,1331.46
V1007884,2025-04-27,Piura,Moda,Zapatillas,302.72,5,Tarjeta,1513.6
V1007885,2025-08-05,Arequipa,Alimentos,Atún,444.73,2,Yape,889.46
V1007886,2025-05-24,Arequipa,Belleza,Perfume,160.8,2,Tarjeta,321.6
V1007887,2025-08-07,Trujillo,Moda,Zapatillas,485.33,3,Yape,1455.99
V1007888,2025-06-09,Lima,Alimentos,Arroz,129.36,2,Efectivo,258.72
V1007889,2025-07-17,Cusco,Alimentos,Café,371.59,1,Yape,371.59
V1007890,2025-08-20,Arequipa,Belleza,Perfume,198.92,2,Tarjeta,397.84
V1007891,2025-04-15,Arequipa,Moda,Pantalón,91.4,1,Yape,91.4
V1007892,2025-06-21,Cusco,Alimentos,Arroz,250.66,3,Plin,751.98
V1007893,2025-04-22,Lima,Hogar,Microondas,369.44,5,Efectivo,1847.2
V1007894,2025-01-25,Lima,Moda,Casaca,380.93,2,Efectivo,761.86
V1007895,2025-07-21,Piura,Moda,Pantalón,362.97,2,Tarjeta,725.94
V1007896,2025-10-25,Cusco,Moda,Casaca,22.14,1,Yape,22.14
V1007897,2025-04-21,Cusco,Alimentos,Atún,157.95,5,Yape,789.75
V1007898,2025-02-24,Cusco,Belleza,Perfume,434.07,1,Plin,434.07
V1007899,2025-11-02,Arequipa,Tecnología,Laptop,445.4,1,Efectivo,445.4
V1007900,2025-06-28,Trujillo,Alimentos,Café,271.7,1,Plin,271.7
V1007901,2025-07-16,Arequipa,Tecnología,Tablet,186.08,3,Efectivo,558.24
V1007902,2025-07-07,Arequipa,Hogar,Microondas,480.21,1,Yape,480.21
V1007903,2025-12-27,Lima,Hogar,Olla,351.06,4,,1404.24
V1007904,2025-04-22,Lima,,Casaca,35.17,2,Tarjeta,70.34
V1007905,2025-10-29,Trujillo,Alimentos,Café,379.23,1,Yape,379.23
V1007906,2025-12-06,Cusco,Tecnología,Audífonos,181.55,3,Tarjeta,544.65
V1007907,2025-06-14,Lima,Tecnología,Celular,236.5,1,Plin,236.5
V1007908,2025-07-04,Trujillo,Alimentos,Aceite,215.16,1,Plin,215.16
V1007909,2025-05-28,Cusco,Alimentos,Atún,306.6,5,Yape,1533.0
V1007910,2025-01-19,Lima,Tecnología,Laptop,496.39,4,Yape,1985.56
V1007911,2025-01-20,Lima,Hogar,Microondas,197.19,5,,985.95
V1007912,2025-09-08,Lima,Hogar,Olla,31.73,2,Plin,63.46
V1007913,2025-09-07,Cusco,,Tablet,274.24,3,Efectivo,822.72
V1007914,2025-09-26,Piura,,Pantalón,257.42,2,Yape,514.84
V1007915,2025-08-18,Lima,Tecnología,Audífonos,488.72,3,Efectivo,1466.16
V1007916,2025-11-23,Trujillo,Belleza,Perfume,210.97,3,Efectivo,632.91
V1007917,2025-04-07,Lima,Hogar,Olla,435.45,3,Efectivo,1306.35
V1007918,2025-06-21,Lima,Moda,Casaca,428.02,4,Yape,1712.08
V1007919,2025-10-06,Cusco,Tecnología,Celular,301.5,1,Plin,301.5
V1007920,2025-11-05,Piura,Moda,Zapatillas,14.84,3,Yape,44.52
V1007921,2025-04-28,Cusco,Hogar,Licuadora,326.87,5,Tarjeta,1634.35
V1007922,2025-12-13,Piura,Hogar,Licuadora,269.73,5,Efectivo,1348.65
V1007923,2025-05-20,Cusco,Hogar,Microondas,33.15,2,Yape,66.3
V1007924,2025-09-08,Cusco,Alimentos,Aceite,37.12,2,Efectivo,74.24
V1007925,2025-05-08,Cusco,Moda,Casaca,37.4,5,Tarjeta,187.0
V1007926,2025-08-16,Lima,Tecnología,Celular,470.9,5,Plin,2354.5
V1007927,2025-02-20,Lima,Belleza,Perfume,16.35,4,Efectivo,65.4
V1007928,2025-08-12,Lima,Tecnología,Celular,233.91,1,Tarjeta,233.91
V1007929,2025-10-20,Cusco,Moda,Camisa,341.52,2,Efectivo,683.04
V1007930,2025-05-21,Cusco,Moda,Zapatillas,456.76,2,Yape,913.52
V1007931,2025-12-30,Arequipa,Hogar,Olla,366.75,2,Yape,733.5
V1007932,2025-02-08,Lima,Alimentos,Aceite,416.81,3,Efectivo,1250.43
V1007933,2025-08-25,Piura,Belleza,Maquillaje,186.54,1,Tarjeta,186.54
V1007934,2025-06-03,Cusco,Moda,Zapatillas,356.93,1,Plin,356.93
V1007935,2025-01-04,Piura,Belleza,Maquillaje,67.45,3,Efectivo,202.35
V1007936,2025-09-26,Trujillo,Hogar,Licuadora,336.98,4,Yape,1347.92
V1007937,2025-02-14,Cusco,Alimentos,Atún,309.38,3,Efectivo,928.14
V1007938,2025-08-25,Trujillo,Moda,Zapatillas,284.54,1,Efectivo,284.54
V1007939,2025-08-31,Arequipa,Belleza,Perfume,461.69,2,Tarjeta,923.38
V1007940,2025-01-03,Trujillo,Tecnología,Audífonos,91.16,5,Efectivo,455.8
V1007941,2025-02-24,Lima,Hogar,Olla,151.75,1,Plin,151.75
V1007942,2025-04-24,Cusco,Moda,Camisa,72.72,3,Yape,218.16
V1007943,2025-10-23,Trujillo,Belleza,Shampoo,177.39,2,Efectivo,354.78
V1007944,2025-11-18,Arequipa,Belleza,Maquillaje,449.45,1,Efectivo,449.45
V1007945,2025-05-09,Arequipa,Moda,Casaca,381.71,1,Yape,381.71
V1007946,2025-03-23,Trujillo,Hogar,Aspiradora,60.03,4,Yape,240.12
V1007947,2025-06-19,Piura,Hogar,Aspiradora,284.35,4,Plin,1137.4
V1007948,2025-02-10,Lima,Hogar,Licuadora,199.1,3,Plin,597.3
V1007949,2025-10-30,Arequipa,Belleza,Perfume,320.12,5,Efectivo,1600.6
V1007950,2025-09-11,Cusco,Belleza,Maquillaje,336.28,9999,Plin,1681.4
V1007951,2025-06-22,Trujillo,Tecnología,Tablet,298.51,3,Plin,895.53
V1007952,2025-03-14,Lima,Tecnología,Celular,309.2,4,Plin,1236.8
V1007953,2025-04-02,Arequipa,Tecnología,Celular,380.14,1,Yape,380.14
V1007954,2025-06-24,Piura,Moda,Pantalón,114.39,3,Plin,343.17
V1007955,2025-01-20,Cusco,Belleza,Crema,385.11,4,Tarjeta,1540.44
V1007956,2025-09-07,Arequipa,Tecnología,Celular,409.76,3,Plin,1229.28
V1007957,2025-06-30,Lima,Hogar,Licuadora,426.27,4,Yape,1705.08
V1007958,2025-03-16,Piura,Hogar,Olla,187.65,1,Plin,187.65
V1007959,2025-02-23,Cusco,,Atún,152.73,2,Yape,305.46
V1007960,2025-07-15,Arequipa,Moda,Camisa,33.85,5,Yape,169.25
V1007961,2025-03-23,Cusco,Belleza,Shampoo,408.48,1,,408.48
V1007962,2025-12-23,Cusco,Tecnología,Tablet,83.32,4,Tarjeta,333.28
V1007963,2025-03-08,Cusco,Tecnología,Audífonos,368.0,1,Yape,368.0
V1007964,2025-01-16,Cusco,Tecnología,Celular,201.86,5,Efectivo,1009.3
V1007965,2025-10-26,Trujillo,,Crema,256.18,4,Tarjeta,1024.72
V1007966,2025-03-11,Trujillo,Alimentos,Arroz,386.45,4,Tarjeta,1545.8
V1007967,2025-07-03,Arequipa,,Licuadora,134.13,4,Yape,536.52
V1007968,2025-10-31,Arequipa,Belleza,Crema,240.63,4,Efectivo,962.52
V1007969,2025-07-09,Cusco,Moda,Zapatillas,175.77,2,Efectivo,351.54
V1007970,2025-11-02,Cusco,Moda,Zapatillas,235.68,5,Plin,1178.4
V1007971,2025-04-28,Piura,Hogar,Licuadora,91.52,3,Tarjeta,274.56
V1007972,2025-01-29,Lima,Tecnología,Laptop,301.89,2,Yape,603.78
V1007973,2025-11-28,Arequipa,Tecnología,Audífonos,94.98,4,Efectivo,379.92
V1007974,2025-06-22,Arequipa,Moda,Pantalón,233.22,3,Plin,699.66
V1007975,2025-10-20,Lima,Alimentos,Arroz,148.97,1,Tarjeta,148.97
V1007976,2025-10-23,Cusco,Belleza,Maquillaje,317.49,3,Efectivo,952.47
V1007977,2025-10-12,Piura,Moda,Zapatillas,431.93,3,Yape,1295.79
V1007978,2025-05-31,Cusco,Moda,Camisa,445.51,3,Plin,1336.53
V1007979,2025-06-19,Lima,Hogar,Licuadora,326.05,3,Plin,978.15
V1007980,2025-04-13,Trujillo,Belleza,Crema,157.29,3,Tarjeta,471.87
V1007981,2025-06-20,Lima,Hogar,Aspiradora,326.9,3,Yape,980.7
V1007982,2025-08-01,Arequipa,Moda,Camisa,494.46,2,Yape,988.92
V1007983,2025-04-30,Arequipa,Alimentos,Arroz,146.14,2,Efectivo,292.28
V1007984,2025-12-22,Piura,Hogar,Aspiradora,457.74,2,Tarjeta,915.48
V1007985,2025-10-04,Arequipa,Alimentos,Café,106.16,2,Plin,212.32
