distrito,area_m2,habitaciones,banos,antiguedad_anos,estacionamiento,precio_alquiler,precio_categoria
San Borja,84.4,1,1,35.0,0,3520.0,premium
Lince,192.1,5,2,33.0,0,4110.0,premium
Jesus Maria,131.4,2,2,,0,4040.0,premium
Jesus Maria,,5,2,21.0,0,4810.0,premium
Chorrillos,59.9,5,3,17.0,0,2910.0,moderado
Ate,186.3,5,3,19.0,1,4220.0,premium
Barranco,62.9,3,3,8.0,1,4550.0,premium
San Isidro,79.2,2,2,,1,5870.0,premium
Jesus Maria,118.6,3,2,,0,2890.0,moderado
San Borja,,4,3,32.0,0,4250.0,premium
Lince,112.2,1,1,35.0,0,2220.0,moderado
Magdalena,137.4,4,2,19.0,1,4460.0,premium
Chorrillos,46.0,4,2,34.0,1,2350.0,moderado
San Isidro,218.0,4,1,2.0,1,7770.0,premium
Surco,113.7,5,2,,0,4840.0,premium
San Isidro,122.1,1,1,8.0,0,5350.0,premium
San Miguel,56.5,5,3,14.0,1,3760.0,premium
San Borja,68.9,1,1,14.0,1,4120.0,premium
San Juan de Lurigancho,187.9,5,1,27.0,1,3590.0,premium
Surco,62.1,1,1,21.0,1,3420.0,premium
San Borja,56.7,2,1,35.0,0,2920.0,moderado
Lince,122.0,4,3,37.0,0,3120.0,premium
Pueblo Libre,62.8,2,2,4.0,1,3250.0,premium
ATE,159.0,2,2,37.0,1,2590.0,moderado
Ate,150.3,3,2,32.0,1,2870.0,moderado
Carabayllo,219.9,5,2,17.0,0,4190.0,premium
Lince,204.1,3,2,2.0,1,5020.0,premium
Chorrillos,198.3,2,1,,1,3690.0,premium
surco,46.4,3,2,35.0,1,3830.0,premium
Magdalena,88.6,5,1,31.0,1,3790.0,premium
San Miguel,55.8,4,1,8.0,1,3750.0,premium
Magdalena,66.9,4,3,7.0,0,3890.0,premium
San Isidro,,5,1,29.0,0,6460.0,premium
Magdalena,57.9,3,1,31.0,1,34468.0,moderado
Barranco,199.2,5,3,33.0,1,5650.0,premium
Surco,53.5,1,1,25.0,1,3890.0,premium
Chorrillos,194.4,2,2,26.0,0,3760.0,premium
Miraflores,50.0,5,1,1.0,1,5560.0,premium
Carabayllo,187.3,2,2,19.0,1,3530.0,premium
San Isidro,116.1,5,1,16.0,1,6280.0,premium
Jesus Maria,182.7,3,1,1.0,1,5560.0,premium
Carabayllo,204.7,4,1,5.0,1,4220.0,premium
Lince,44.3,3,3,15.0,1,2940.0,moderado
La Molina,57.0,4,3,,1,4410.0,premium
Magdalena,212.8,1,1,,1,4880.0,premium
Barranco,50.4,3,1,1.0,1,4440.0,premium
Ate,174.3,4,1,12.0,1,4320.0,premium
San Isidro,79.0,4,3,5.0,0,6440.0,premium
Miraflores,167.5,2,1,,0,5100.0,premium
Barranco,68.8,4,2,3.0,0,59649.0,premium
San Miguel,158.1,1,1,,0,3910.0,premium
Miraflores,192.8,1,1,9.0,0,5950.0,premium
Magdalena,201.2,1,1,22.0,1,4630.0,premium
Surco,192.0,3,3,32.0,1,5860.0,premium
Lince,142.9,4,1,25.0,1,3680.0,premium
barranco,189.7,5,2,4.0,1,6510.0,premium
Miraflores,186.2,3,1,15.0,0,6150.0,premium
San Miguel,144.4,5,2,18.0,1,4730.0,premium
Lince,195.5,4,1,10.0,0,4530.0,premium
La Molina,104.3,1,1,18.0,1,4360.0,premium
Barranco,125.6,2,2,8.0,1,4840.0,premium
San Borja,,2,2,23.0,1,5970.0,premium
Chorrillos,82.2,4,3,30.0,1,2820.0,moderado
Barranco,,3,2,24.0,1,3940.0,premium
San Miguel,189.3,1,1,,0,4510.0,premium
San Isidro,164.9,2,2,26.0,0,5860.0,premium
Surco,,1,1,11.0,1,4340.0,premium
Barranco,189.7,3,2,,1,5140.0,premium
Lince,124.7,2,2,,0,3120.0,premium
Barranco,90.6,2,1,28.0,0,3670.0,premium
San Juan de Lurigancho,189.0,1,1,32.0,1,2980.0,moderado
Pueblo Libre,128.2,5,3,35.0,1,3830.0,premium
San Isidro,148.2,2,1,20.0,1,6210.0,premium
Ate,174.3,1,1,19.0,1,3300.0,premium
Ate,212.8,2,2,16.0,1,4390.0,premium
San Borja,52.8,2,1,12.0,1,4290.0,premium
Barranco,42.5,4,3,,0,3490.0,premium
Surco,197.2,5,1,21.0,1,6400.0,premium
Pueblo Libre,141.8,1,1,3.0,1,3870.0,premium
Jesus Maria,144.5,1,1,25.0,1,3910.0,premium
San Miguel,192.6,3,3,15.0,1,4790.0,premium
Ate,109.2,2,1,0.0,1,3170.0,premium
San Isidro,130.5,1,1,,1,5950.0,premium
La Molina,,5,1,34.0,0,4570.0,premium
Jesus Maria,124.8,5,1,29.0,1,3960.0,premium
Barranco,,4,3,17.0,0,4950.0,premium
San Borja,83.7,1,1,10.0,1,4330.0,premium
Miraflores,43.2,2,1,19.0,1,4670.0,premium
San Juan de Lurigancho,166.7,1,1,11.0,0,3180.0,premium
Pueblo Libre,197.4,4,3,32.0,1,4480.0,premium
La Molina,136.9,4,2,,1,5410.0,premium
Pueblo Libre,189.8,1,1,30.0,1,3890.0,premium
Magdalena,129.1,1,1,1.0,1,4060.0,premium
Barranco,102.4,1,1,13.0,1,4240.0,premium
Lince,40.8,3,3,3.0,1,3290.0,premium
San Isidro,76.0,1,1,34.0,0,4200.0,premium
Jesus Maria,169.9,2,2,23.0,0,3860.0,premium
SAN JUAN DE LURIGANCHO,62.0,5,2,29.0,1,2400.0,moderado
Ate,123.4,5,2,28.0,1,3210.0,premium
Jesus Maria,106.0,4,1,38.0,0,3140.0,premium
Chorrillos,139.5,4,3,36.0,1,3310.0,premium
Ate,80.0,4,3,,1,2670.0,moderado
Barranco,162.7,3,3,29.0,0,5070.0,premium
Barranco,66.6,2,1,21.0,0,3380.0,premium
Carabayllo,,5,1,6.0,0,2150.0,moderado
Ate,,4,1,,1,3620.0,premium
Pueblo Libre,81.8,2,2,2.0,0,3340.0,premium
Pueblo Libre,206.0,4,2,12.0,0,5040.0,premium
Carabayllo,137.7,1,1,19.0,1,2450.0,moderado
San Juan de Lurigancho,75.3,5,1,26.0,1,2540.0,moderado
Magdalena,50.1,3,2,37.0,1,2610.0,moderado
Chorrillos,198.1,4,1,13.0,0,4530.0,premium
Chorrillos,171.9,2,2,37.0,0,2970.0,moderado
La Molina,94.0,4,2,5.0,0,4960.0,premium
Lince,104.9,3,1,36.0,0,51645.0,moderado
Ate,58.2,5,1,9.0,1,2980.0,moderado
San Miguel,89.3,5,2,25.0,1,3510.0,premium
San Isidro,155.4,1,1,27.0,0,5700.0,premium
Lince,185.1,5,2,1.0,1,5080.0,premium
Carabayllo,208.1,3,3,16.0,1,4090.0,premium
Magdalena,53.9,3,1,8.0,0,3410.0,premium
Magdalena,82.4,2,1,11.0,1,3730.0,premium
Surco,125.0,5,1,32.0,1,5130.0,premium
San Miguel,175.5,2,1,7.0,1,4630.0,premium
Jesus Maria,54.1,3,1,37.0,0,2480.0,moderado
Jesus Maria,188.7,4,3,5.0,0,5130.0,premium
Carabayllo,59.8,4,2,4.0,1,2710.0,moderado
Ate,48.0,3,2,,1,2260.0,moderado
Surco,61.9,3,2,32.0,1,3820.0,premium
Surco,131.8,5,1,36.0,0,4450.0,premium
Ate,70.0,5,3,34.0,0,2080.0,moderado
La Molina,52.1,5,2,31.0,1,4160.0,premium
La Molina,,5,1,20.0,1,5290.0,premium
Miraflores,119.4,3,2,32.0,0,4860.0,premium
Jesus Maria,176.2,4,2,5.0,1,5240.0,premium
Pueblo Libre,174.4,5,2,9.0,1,5100.0,premium
Ate,140.5,2,2,31.0,0,2830.0,moderado
Magdalena,92.9,4,1,18.0,1,3840.0,premium
Pueblo Libre,201.7,5,3,9.0,0,5320.0,premium
San Isidro,,2,1,8.0,1,5660.0,premium
Surco,190.0,3,1,30.0,1,5460.0,premium
SURCO,111.7,5,3,25.0,1,5100.0,premium
Pueblo Libre,68.7,3,3,,0,3320.0,premium
San Miguel,50.7,4,3,5.0,1,3860.0,premium
Barranco,179.2,4,2,16.0,0,5510.0,premium
Magdalena,112.5,4,2,,1,3920.0,premium
Ate,,2,2,21.0,1,1920.0,moderado
Lince,74.1,1,1,25.0,0,57915.0,moderado
san borja,186.8,2,2,34.0,1,5360.0,premium
Pueblo Libre,117.4,2,2,14.0,1,3510.0,premium
Miraflores,,4,2,15.0,0,6470.0,premium
Jesus Maria,107.3,2,2,16.0,1,3950.0,premium
chorrillos,215.7,1,1,19.0,0,3850.0,premium
SAN ISIDRO,103.1,2,1,,0,4980.0,premium
San Juan de Lurigancho,216.9,2,2,30.0,1,3630.0,premium
Barranco,79.1,5,3,20.0,1,4660.0,premium
Ate,151.8,5,2,2.0,1,4570.0,premium
San Borja,,2,2,,1,5290.0,premium
Magdalena,133.3,5,2,,1,4090.0,premium
Surco,203.1,3,2,12.0,0,5670.0,premium
Miraflores,209.7,3,1,37.0,1,6470.0,premium
Surco,84.1,1,1,11.0,1,4350.0,premium
Jesus Maria,194.8,1,1,2.0,1,4920.0,premium
Barranco,138.1,4,1,20.0,1,4790.0,premium
Surco,,2,2,33.0,0,5040.0,premium
San Juan de Lurigancho,85.2,3,2,24.0,0,1960.0,moderado
Carabayllo,135.3,5,2,27.0,0,3010.0,premium
Miraflores,92.7,5,3,26.0,1,5460.0,premium
San Miguel,45.1,5,3,25.0,1,3330.0,premium
Surco,107.4,3,1,16.0,1,4610.0,premium
San Borja,88.8,5,3,15.0,1,5540.0,premium
Barranco,,1,1,38.0,1,2810.0,moderado
Barranco,75.7,1,1,11.0,1,4070.0,premium
Barranco,155.3,5,3,20.0,1,5270.0,premium
La Molina,213.5,1,1,0.0,0,5750.0,premium
San Miguel,104.7,1,1,16.0,0,3050.0,premium
Barranco,40.3,2,1,37.0,1,2870.0,moderado
Barranco,49.8,2,1,19.0,1,3660.0,premium
La Molina,197.9,1,1,31.0,1,4770.0,premium
Carabayllo,183.6,3,2,22.0,0,3060.0,premium
Chorrillos,,4,1,19.0,1,4020.0,premium
Barranco,65.0,3,3,37.0,1,3900.0,premium
Chorrillos,172.0,4,3,27.0,1,4180.0,premium
Jesus Maria,211.5,4,2,13.0,1,5280.0,premium
Surco,170.6,1,1,8.0,1,5500.0,premium
San Isidro,181.5,3,2,37.0,1,6540.0,premium
Lince,91.5,3,3,9.0,0,3310.0,premium
La Molina,217.4,5,1,21.0,1,6300.0,premium
Chorrillos,194.2,3,2,32.0,1,3720.0,premium
Jesus Maria,,5,2,7.0,1,4110.0,premium
Chorrillos,92.6,5,1,7.0,0,3340.0,premium
Carabayllo,69.4,2,2,38.0,1,1510.0,moderado
san miguel,130.1,4,1,25.0,1,3880.0,premium
San Juan de Lurigancho,193.7,5,2,11.0,1,4650.0,premium
Lince,92.5,5,1,33.0,0,47733.0,moderado
Barranco,111.9,4,2,15.0,0,4560.0,premium
San Isidro,156.6,5,1,35.0,1,6400.0,premium
Miraflores,211.6,1,1,14.0,1,6490.0,premium
San Borja,187.2,3,3,26.0,1,5750.0,premium
Surco,123.5,4,3,12.0,1,5410.0,premium
Carabayllo,,2,2,2.0,0,3940.0,premium
Ate,143.2,1,1,36.0,1,2270.0,moderado
Ate,143.9,5,3,22.0,0,3390.0,premium
Magdalena,140.7,1,1,37.0,1,3270.0,premium
Barranco,188.8,1,1,7.0,1,5220.0,premium
Barranco,196.8,5,1,0.0,1,6150.0,premium
Jesus Maria,170.0,2,1,36.0,1,3520.0,premium
Jesus Maria,169.6,1,1,27.0,1,3860.0,premium
Surco,95.8,2,2,5.0,1,4800.0,premium
Barranco,170.8,2,2,17.0,1,5070.0,premium
San Juan de Lurigancho,58.0,2,2,32.0,0,1230.0,economico
Ate,214.6,5,3,10.0,0,4850.0,premium
San Juan de Lurigancho,79.6,2,1,4.0,1,2670.0,moderado
San Juan de Lurigancho,97.9,5,1,27.0,1,2510.0,moderado
Miraflores,147.5,2,1,21.0,0,5320.0,premium
Ate,144.1,1,1,35.0,1,2490.0,moderado
Magdalena,165.5,5,3,18.0,1,5180.0,premium
Barranco,52.4,4,2,16.0,1,3690.0,premium
Pueblo Libre,167.8,4,2,19.0,1,4430.0,premium
Surco,49.9,3,2,26.0,0,4060.0,premium
Magdalena,177.0,5,3,24.0,1,5200.0,premium
Ate,193.9,5,2,19.0,1,4300.0,premium
Chorrillos,101.9,4,3,31.0,1,3050.0,premium
San Isidro,164.1,2,1,17.0,1,6250.0,premium
Ate,49.1,2,2,32.0,1,1760.0,moderado
Magdalena,43.1,4,3,,1,3600.0,premium
San Juan de Lurigancho,116.4,4,2,35.0,0,2420.0,moderado
Lince,43.5,3,2,10.0,1,2690.0,moderado
Jesus Maria,73.5,4,2,20.0,0,3240.0,premium
San Juan de Lurigancho,123.2,4,2,21.0,1,3000.0,moderado
Pueblo Libre,156.1,5,3,4.0,1,5540.0,premium
Ate,201.0,2,2,22.0,1,3910.0,premium
Magdalena,208.2,1,1,22.0,0,4360.0,premium
Chorrillos,146.0,4,3,16.0,0,3920.0,premium
Pueblo Libre,49.3,1,1,21.0,1,2350.0,moderado
Carabayllo,122.2,4,3,28.0,0,2630.0,moderado
Jesus Maria,49.0,5,1,15.0,1,3640.0,premium
Magdalena,,2,2,31.0,1,4490.0,premium
CHORRILLOS,124.0,1,1,29.0,0,2210.0,moderado
Lince,83.7,3,1,7.0,1,3450.0,premium
Miraflores,138.8,4,3,,0,6050.0,premium
San Isidro,105.6,3,1,37.0,1,5240.0,premium
San Borja,93.3,3,3,15.0,0,4640.0,premium
Lince,,4,2,,1,2820.0,moderado
Barranco,104.9,5,3,15.0,1,4940.0,premium
Surco,161.8,5,1,22.0,1,6070.0,premium
San Juan de Lurigancho,118.7,4,3,36.0,1,2840.0,moderado
Pueblo Libre,106.9,2,1,4.0,0,3770.0,premium
La Molina,85.4,5,3,16.0,1,5140.0,premium
Miraflores,208.4,5,3,19.0,0,6980.0,premium
San Borja,131.3,1,1,36.0,1,4090.0,premium
Lince,182.7,4,2,33.0,0,3630.0,premium
Jesus Maria,218.1,1,1,11.0,1,4910.0,premium
La Molina,193.8,4,1,9.0,0,6280.0,premium
La Molina,90.4,5,1,14.0,1,5030.0,premium
San Miguel,178.2,5,1,27.0,0,4380.0,premium
San Miguel,62.6,3,3,27.0,1,3120.0,premium
Lince,82.5,3,3,2.0,1,3760.0,premium
San Miguel,205.4,2,1,17.0,1,4440.0,premium
Ate,201.7,1,1,0.0,1,4150.0,premium
Pueblo Libre,52.5,1,1,16.0,1,2530.0,moderado
Miraflores,57.7,2,2,26.0,1,4600.0,premium
Carabayllo,202.0,2,2,2.0,1,4030.0,premium
San Isidro,160.2,3,2,,1,6180.0,premium
Chorrillos,204.6,3,2,23.0,1,4270.0,premium
Ate,92.2,4,2,31.0,1,2710.0,moderado
Lince,141.8,1,1,20.0,1,3290.0,premium
Ate,133.9,2,1,27.0,1,2630.0,moderado
San Miguel,47.0,5,2,25.0,1,3260.0,premium
Chorrillos,138.8,4,3,25.0,1,3560.0,premium
Pueblo Libre,215.7,4,2,9.0,0,5190.0,premium
San Isidro,80.1,4,1,12.0,1,6110.0,premium
San Borja,119.2,4,2,35.0,1,4590.0,premium
Surco,54.4,5,2,39.0,1,3900.0,premium
San Isidro,187.9,4,3,11.0,0,7390.0,premium
Lince,97.4,5,2,26.0,1,57517.0,premium
Chorrillos,165.5,1,1,38.0,0,2810.0,moderado
San Miguel,202.5,2,2,4.0,0,4850.0,premium
Ate,99.3,2,1,0.0,1,3300.0,premium
Carabayllo,71.1,2,2,11.0,0,2030.0,moderado
Carabayllo,207.6,4,1,26.0,1,3860.0,premium
San Miguel,70.6,4,2,29.0,1,3190.0,premium
Barranco,151.4,3,1,5.0,0,5460.0,premium
Ate,111.7,2,2,33.0,1,2630.0,moderado
Chorrillos,217.8,2,2,13.0,1,4580.0,premium
Surco,206.8,5,1,35.0,0,5810.0,premium
San Miguel,160.6,3,2,36.0,1,3650.0,premium
Chorrillos,202.4,2,2,6.0,0,4400.0,premium
BARRANCO,187.5,2,2,34.0,1,5170.0,premium
Miraflores,78.8,2,2,8.0,1,5210.0,premium
Magdalena,130.2,5,3,28.0,1,4270.0,premium
San Juan de Lurigancho,137.6,4,2,28.0,1,3250.0,premium
La Molina,47.8,4,3,3.0,1,4960.0,premium
Miraflores,98.4,3,2,21.0,1,5200.0,premium
Lince,42.8,3,3,3.0,1,3280.0,premium
San Borja,54.7,2,2,15.0,1,4090.0,premium
Carabayllo,,5,2,35.0,1,1850.0,moderado
san miguel,68.5,3,3,15.0,0,3510.0,premium
Pueblo Libre,97.5,2,2,29.0,1,2890.0,moderado
San Borja,43.7,4,3,25.0,0,4140.0,premium
Lince,58.7,1,1,,0,1570.0,moderado
Ate,,2,2,12.0,1,2830.0,moderado
ate,143.8,5,3,25.0,1,60844.0,premium
Lince,128.8,3,3,4.0,0,4100.0,premium
Pueblo Libre,47.8,3,3,30.0,1,2710.0,moderado
San Borja,62.9,1,1,9.0,1,4470.0,premium
La Molina,113.7,3,1,36.0,1,4100.0,premium
Carabayllo,156.0,3,2,,0,2680.0,moderado
Barranco,164.4,3,3,18.0,1,5310.0,premium
Carabayllo,111.3,2,1,,0,2420.0,moderado
San Juan de Lurigancho,133.9,4,1,27.0,1,2830.0,moderado
Lince,157.5,4,1,30.0,1,3600.0,premium
Surco,43.7,2,1,13.0,1,3840.0,premium
Chorrillos,60.7,1,1,18.0,1,2360.0,moderado
Barranco,81.9,3,2,4.0,1,4630.0,premium
Pueblo Libre,146.8,1,1,17.0,0,3390.0,premium
Miraflores,112.1,1,1,1.0,0,5550.0,premium
Surco,58.5,1,1,,1,3380.0,premium
San Borja,,5,2,29.0,1,4640.0,premium
Jesus Maria,48.4,1,1,34.0,1,2090.0,moderado
San Juan de Lurigancho,77.8,4,2,29.0,1,2390.0,moderado
Chorrillos,101.9,4,3,,1,3880.0,premium
Carabayllo,118.0,4,1,38.0,0,1860.0,moderado
Ate,,3,2,3.0,1,2810.0,moderado
Ate,207.8,5,1,8.0,0,4390.0,premium
Ate,71.4,5,3,8.0,1,3460.0,premium
Surco,174.9,3,2,22.0,0,5380.0,premium
Miraflores,141.0,4,2,29.0,0,5500.0,premium
San Juan de Lurigancho,122.4,2,2,10.0,1,2900.0,moderado
Carabayllo,156.0,4,3,25.0,1,3380.0,premium
Miraflores,139.3,1,1,36.0,1,5160.0,premium
Chorrillos,117.8,3,1,1.0,1,35230.0,premium
Ate,184.5,4,2,25.0,0,3710.0,premium
Ate,172.4,1,1,7.0,1,3700.0,premium
SAN MIGUEL,196.3,2,2,23.0,1,4510.0,premium
Carabayllo,122.3,4,2,,1,2670.0,moderado
Barranco,,3,2,39.0,1,48719.0,premium
Pueblo Libre,138.0,3,1,38.0,1,3120.0,premium
Chorrillos,110.8,4,2,23.0,1,3420.0,premium
Miraflores,,1,1,5.0,1,5000.0,premium
Barranco,93.2,3,3,39.0,0,3550.0,premium
Magdalena,141.5,5,2,35.0,1,4290.0,premium
Pueblo Libre,206.0,4,3,32.0,0,4500.0,premium
San Isidro,67.7,5,3,23.0,1,5780.0,premium
Miraflores,139.0,1,1,22.0,1,5320.0,premium
Jesus Maria,60.8,2,2,38.0,1,2560.0,moderado
San Juan de Lurigancho,82.0,5,3,33.0,1,2430.0,moderado
San Juan de Lurigancho,147.2,1,1,,1,2410.0,moderado
San Borja,125.0,3,3,26.0,0,4850.0,premium
San Juan de Lurigancho,51.3,1,1,29.0,1,1310.0,economico
CHORRILLOS,168.5,4,1,15.0,0,3650.0,premium
San Isidro,167.3,2,2,39.0,1,5990.0,premium
Jesus Maria,114.4,1,1,6.0,1,3960.0,premium
Surco,114.2,5,2,36.0,1,4890.0,premium
Ate,94.5,4,2,22.0,1,49889.0,moderado
Chorrillos,105.8,5,1,18.0,1,3240.0,premium
Lince,110.6,4,2,38.0,0,2630.0,moderado
San Juan de Lurigancho,70.5,2,2,9.0,1,2540.0,moderado
Miraflores,111.1,2,1,15.0,1,5400.0,premium
Miraflores,,4,2,2.0,0,5750.0,premium
Pueblo Libre,49.3,2,2,27.0,0,2380.0,moderado
Ate,183.0,2,2,23.0,1,3470.0,premium
Pueblo Libre,40.7,1,1,28.0,0,1570.0,moderado
Magdalena,158.3,2,1,27.0,1,3930.0,premium
Surco,137.0,1,1,2.0,0,5110.0,premium
Chorrillos,121.9,5,3,,1,4430.0,premium
San Juan de Lurigancho,201.0,4,2,12.0,1,4250.0,premium
Jesus Maria,190.1,5,3,,1,5340.0,premium
MAGDALENA,89.2,2,1,34.0,0,2850.0,moderado
Surco,193.8,3,3,33.0,1,5630.0,premium
Chorrillos,219.2,2,1,23.0,0,3860.0,premium
Pueblo Libre,107.1,5,2,24.0,0,3760.0,premium
Miraflores,218.3,2,2,16.0,0,6560.0,premium
Jesus Maria,114.6,5,3,34.0,1,3870.0,premium
barranco,91.4,5,1,5.0,1,4940.0,premium
San Borja,69.1,3,2,27.0,0,3930.0,premium
San Juan de Lurigancho,171.3,5,1,17.0,1,3840.0,premium
San Isidro,200.4,1,1,30.0,0,6190.0,premium
Carabayllo,112.8,1,1,36.0,1,1680.0,moderado
Magdalena,106.8,2,2,7.0,1,4250.0,premium
San Miguel,125.1,5,3,17.0,1,4430.0,premium
Pueblo Libre,67.7,4,2,39.0,0,2590.0,moderado
Surco,152.7,3,2,12.0,0,5430.0,premium
LINCE,213.5,3,2,19.0,0,4460.0,premium
La Molina,180.7,2,1,33.0,1,5160.0,premium
Miraflores,206.5,1,1,18.0,0,5830.0,premium
Surco,80.9,2,2,38.0,0,3630.0,premium
Chorrillos,163.5,5,1,9.0,0,4020.0,premium
surco,153.1,2,1,36.0,0,4580.0,premium
Jesus Maria,214.8,4,1,33.0,0,55083.0,premium
Surco,196.4,4,1,3.0,0,5940.0,premium
San Juan de Lurigancho,96.0,2,2,10.0,1,2750.0,moderado
Barranco,51.7,5,2,34.0,1,3720.0,premium
San Isidro,183.4,3,3,11.0,1,7410.0,premium
Jesus Maria,49.2,3,2,0.0,1,3750.0,premium
Pueblo Libre,209.9,1,1,29.0,1,3870.0,premium
magdalena,,1,1,24.0,1,3660.0,premium
Ate,,5,2,33.0,1,2290.0,moderado
SAN MIGUEL,80.1,3,2,28.0,1,3040.0,premium
Jesus Maria,180.3,4,3,,1,5020.0,premium
Chorrillos,91.9,5,3,11.0,1,3410.0,premium
Surco,96.6,3,1,21.0,0,4580.0,premium
San Borja,144.8,5,2,28.0,1,5260.0,premium
Carabayllo,175.9,5,2,19.0,0,3480.0,premium
Miraflores,48.0,5,2,,1,4800.0,premium
Pueblo Libre,130.4,4,2,0.0,1,4590.0,premium
Barranco,214.0,2,2,7.0,1,6020.0,premium
Carabayllo,49.2,2,2,18.0,0,1500.0,economico
San Miguel,168.5,1,1,16.0,1,3890.0,premium
Surco,,5,3,9.0,1,6730.0,premium
MAGDALENA,110.5,4,1,,1,61301.0,premium
Chorrillos,209.0,3,2,13.0,0,4370.0,premium
San Isidro,173.1,4,2,19.0,1,6910.0,premium
Pueblo Libre,212.2,5,2,25.0,1,5280.0,premium
La Molina,44.1,3,3,39.0,1,3720.0,premium
San Isidro,109.6,5,2,36.0,1,5830.0,premium
LINCE,77.5,3,2,18.0,1,3150.0,premium
Lince,146.5,5,1,15.0,0,3650.0,premium
SAN BORJA,91.7,3,2,3.0,1,4980.0,premium
Chorrillos,97.8,5,2,11.0,0,3680.0,premium
CARABAYLLO,122.1,1,1,0.0,1,2930.0,moderado
Chorrillos,144.4,1,1,,1,3490.0,premium
San Miguel,121.0,2,2,0.0,1,4350.0,premium
Barranco,,3,3,20.0,1,4230.0,premium
Chorrillos,205.9,3,3,,1,4820.0,premium
San Isidro,147.3,1,1,,1,6300.0,premium
Chorrillos,62.0,5,3,3.0,0,3600.0,premium
La Molina,98.9,4,3,38.0,0,3950.0,premium
La Molina,211.1,2,2,35.0,0,5210.0,premium
San Isidro,,2,1,3.0,1,6480.0,premium
Ate,162.4,1,1,12.0,1,3200.0,premium
San Isidro,93.3,5,2,6.0,1,6230.0,premium
Lince,216.7,2,2,2.0,1,5270.0,premium
JESUS MARIA,84.1,1,1,32.0,1,2640.0,moderado
La Molina,116.1,5,3,,0,5750.0,premium
San Isidro,206.5,5,2,,0,6980.0,premium
Surco,66.2,2,2,8.0,1,4730.0,premium
San Miguel,199.1,5,3,3.0,1,5630.0,premium
San Borja,184.7,1,1,23.0,1,5080.0,premium
Magdalena,179.0,2,2,,1,49415.0,premium
Chorrillos,,4,1,14.0,1,4600.0,premium
Surco,120.3,2,2,1.0,1,5210.0,premium
San Miguel,99.9,1,1,13.0,1,3600.0,premium
La Molina,186.4,2,2,,1,6320.0,premium
San Miguel,58.6,3,3,26.0,1,34332.0,premium
Jesus Maria,114.9,1,1,13.0,1,3640.0,premium
Ate,56.1,2,1,34.0,0,1250.0,economico
Ate,159.5,5,3,6.0,0,4280.0,premium
Ate,156.1,3,3,3.0,0,3860.0,premium
San Isidro,206.7,4,3,6.0,0,7630.0,premium
Chorrillos,56.1,3,3,20.0,0,2420.0,moderado
Surco,51.5,2,1,19.0,1,4110.0,premium
magdalena,113.1,4,3,,0,4250.0,premium
San Miguel,92.1,1,1,10.0,1,3680.0,premium
San Isidro,172.4,2,2,39.0,0,5690.0,premium
Pueblo Libre,104.4,2,2,,0,2690.0,moderado
Ate,140.5,2,2,33.0,1,2760.0,moderado
Ate,74.1,3,1,13.0,1,2580.0,moderado
Magdalena,190.3,5,2,29.0,1,5110.0,premium
Magdalena,218.9,4,3,33.0,0,4890.0,premium
San Juan de Lurigancho,171.2,1,1,36.0,1,2840.0,moderado
Chorrillos,217.8,3,1,6.0,1,4910.0,premium
Carabayllo,187.1,2,1,29.0,1,3100.0,premium
Chorrillos,141.5,1,1,38.0,0,2450.0,moderado
Lince,71.6,1,1,21.0,1,2400.0,moderado
Chorrillos,59.9,3,1,14.0,1,2810.0,moderado
Carabayllo,161.2,2,2,39.0,0,2170.0,moderado
Miraflores,86.1,3,3,24.0,0,5060.0,premium
San Borja,212.8,5,1,5.0,0,6780.0,premium
Barranco,219.4,3,3,21.0,1,6130.0,premium
Barranco,209.6,1,1,39.0,1,4610.0,premium
San Miguel,194.4,5,1,18.0,0,4720.0,premium
San Borja,191.7,2,2,34.0,0,4980.0,premium
Barranco,134.5,1,1,36.0,1,4010.0,premium
Pueblo Libre,49.1,5,3,8.0,1,3810.0,premium
Jesus Maria,,2,2,9.0,0,5070.0,premium
San Juan de Lurigancho,116.2,4,2,5.0,1,3440.0,premium
San Isidro,200.3,3,3,24.0,1,6790.0,premium
la molina,109.2,3,3,33.0,0,4110.0,premium
Magdalena,137.9,4,2,32.0,1,4210.0,premium
San Isidro,48.6,1,1,8.0,0,4600.0,premium
Lince,147.0,3,2,11.0,0,3670.0,premium
San Borja,179.4,3,1,11.0,1,5960.0,premium
San Miguel,,3,2,18.0,1,4040.0,premium
ate,54.6,1,1,13.0,0,1530.0,moderado
Surco,179.7,5,1,16.0,1,6270.0,premium
Chorrillos,188.1,1,1,3.0,1,4180.0,premium
San Miguel,59.9,3,1,3.0,0,3420.0,premium
Barranco,161.2,4,3,29.0,1,5310.0,premium
Barranco,122.4,4,1,38.0,1,3980.0,premium
San Isidro,,2,1,,1,4830.0,premium
Miraflores,152.3,1,1,38.0,1,4970.0,premium
Lince,192.4,4,1,31.0,1,4110.0,premium
Miraflores,98.0,3,2,0.0,0,5660.0,premium
Lince,,2,2,23.0,1,2730.0,moderado
Carabayllo,44.7,5,3,24.0,1,45697.0,moderado
San Isidro,64.9,5,3,16.0,1,6040.0,premium
Miraflores,218.3,3,2,39.0,1,6420.0,premium
Pueblo Libre,91.6,4,1,7.0,1,4050.0,premium
Lince,77.1,5,3,26.0,1,3340.0,premium
Surco,46.1,5,1,28.0,1,4430.0,premium
